"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"    Verify '+' button is disabled for '(Discounted) Mocha' in the Cart Modal ","157","Verify '+' button disability in the Cart Modal for 'Discounted' Mocha","","Fri Jun 13 16:48:19 GMT 2025","skipped","Fri Jun 13 16:48:20 GMT 2025","","'+' button is disabled for 'Discounted' Mocha in the Cart Modal","Verify '+' button disability in the Cart Modal for 'Discounted' Mocha",""
"Verify adding multiple drinks updates cart counter.","1661","testAddMultipleCupsToCart","AllTests","Fri Jun 13 16:47:42 GMT 2025","passed","Fri Jun 13 16:47:43 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","RegularTests","com.coffeecart.ui.TestAddCupsToCart","testAddMultipleCupsToCart"
"Test verification of pop-up cart functioning (buttons +/-)","555","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 13 16:46:09 GMT 2025","passed","Fri Jun 13 16:46:10 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Test verification of pop-up cart functioning (buttons +/-)","626","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 13 16:46:06 GMT 2025","passed","Fri Jun 13 16:46:06 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Test verification of pop-up cart functioning (buttons +/-)","532","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 13 16:46:06 GMT 2025","passed","Fri Jun 13 16:46:07 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Verify successful payment clear the cart","3200","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 13 16:46:54 GMT 2025","passed","Fri Jun 13 16:46:57 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","156","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Fri Jun 13 16:47:17 GMT 2025","passed","Fri Jun 13 16:47:17 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3616","possibilityAddingMocha","AllTests","Fri Jun 13 16:48:00 GMT 2025","passed","Fri Jun 13 16:48:03 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check prices correctness for all coffee cards on the menu page","106","checkCorrectCardPrices","AllTests","Fri Jun 13 16:47:03 GMT 2025","passed","Fri Jun 13 16:47:03 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5025","possibilityAddingMocha","AllTests","Fri Jun 13 16:48:05 GMT 2025","passed","Fri Jun 13 16:48:10 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check titles of all coffee cards on the menu page","75","checkCorrectCardTitles","AllTests","Fri Jun 13 16:47:04 GMT 2025","passed","Fri Jun 13 16:47:04 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","271","Add multiple drinks to the cart and verify counter","","Fri Jun 13 16:48:18 GMT 2025","skipped","Fri Jun 13 16:48:19 GMT 2025","","Verification that adding multiple coffee cups updates the header counter","Add multiple drinks to the cart and verify counter",""
"Test verification of pop-up cart functioning (buttons +/-)","1281","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 13 16:46:08 GMT 2025","broken","Fri Jun 13 16:46:09 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Verify that the (Discounted) Mocha item in the Cart Page disappears after removing the other coffee cups via the '-' button","4065","verifyDiscountedMochaCardMinusButton","AllTests","Fri Jun 13 16:47:08 GMT 2025","failed","Fri Jun 13 16:47:12 GMT 2025","com.coffeecart.ui.TestDiscountedMochaCartPageMinusButton","RegularTests","com.coffeecart.ui.TestDiscountedMochaCartPageMinusButton","verifyDiscountedMochaCardMinusButton"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3581","possibilityAddingMocha","AllTests","Fri Jun 13 16:47:51 GMT 2025","passed","Fri Jun 13 16:47:55 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"This test verifies that after selecting three drinks, the Lucky Day  pop-up is displayed.","2151","luckyDayPopUpAppearsTest","AllTests","Fri Jun 13 16:45:49 GMT 2025","passed","Fri Jun 13 16:45:51 GMT 2025","com.coffeecart.ui.LuckyDayPopUpAppears","RegularTests","com.coffeecart.ui.LuckyDayPopUpAppears","luckyDayPopUpAppearsTest"
"","714","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Fri Jun 13 16:47:23 GMT 2025","passed","Fri Jun 13 16:47:23 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Test verification of pop-up cart functioning (buttons +/-)","603","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 13 16:46:11 GMT 2025","passed","Fri Jun 13 16:46:12 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check full ingredients compliance for coffee cards on the page","114","checkFullComplianceCardIngredients","AllTests","Fri Jun 13 16:47:05 GMT 2025","passed","Fri Jun 13 16:47:05 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check incorrect given ingredients handling","134","checkIncorrectFullComplianceCardIngredients","AllTests","Fri Jun 13 16:47:05 GMT 2025","passed","Fri Jun 13 16:47:05 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Check titles of all coffee cards on the menu page","111","checkCorrectCardTitles","AllTests","Fri Jun 13 16:47:04 GMT 2025","passed","Fri Jun 13 16:47:04 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5218","possibilityAddingMocha","AllTests","Fri Jun 13 16:48:10 GMT 2025","passed","Fri Jun 13 16:48:15 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check titles of all coffee cards on the menu page","56","checkCorrectCardTitles","AllTests","Fri Jun 13 16:47:04 GMT 2025","passed","Fri Jun 13 16:47:04 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Verify successful payment clear the cart","2742","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 13 16:46:57 GMT 2025","passed","Fri Jun 13 16:47:00 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3630","possibilityAddingMocha","AllTests","Fri Jun 13 16:47:55 GMT 2025","passed","Fri Jun 13 16:47:58 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"This test verifies that after selecting three drinks, the Lucky Day  pop-up is displayed.","1996","luckyDayPopUpAppearsTest","AllTests","Fri Jun 13 16:45:51 GMT 2025","broken","Fri Jun 13 16:45:53 GMT 2025","com.coffeecart.ui.LuckyDayPopUpAppears","RegularTests","com.coffeecart.ui.LuckyDayPopUpAppears","luckyDayPopUpAppearsTest"
"Check titles of all coffee cards on the menu page","36","checkCorrectCardTitles","AllTests","Fri Jun 13 16:47:03 GMT 2025","passed","Fri Jun 13 16:47:03 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","182","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Fri Jun 13 16:47:19 GMT 2025","passed","Fri Jun 13 16:47:19 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"","2412","verifyInvalidEmailValidation","AllTests","Fri Jun 13 16:46:19 GMT 2025","passed","Fri Jun 13 16:46:22 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Check full ingredients compliance for coffee cards on the page","128","checkFullComplianceCardIngredients","AllTests","Fri Jun 13 16:47:04 GMT 2025","passed","Fri Jun 13 16:47:04 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check prices correctness for all coffee cards on the menu page","128","checkCorrectCardPrices","AllTests","Fri Jun 13 16:47:02 GMT 2025","passed","Fri Jun 13 16:47:02 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verify the correctness of decreasing the number of {drinkName} on the Cart page","2776","checkDecreaseButtonInTheCartList","AllTests","Fri Jun 13 16:47:38 GMT 2025","passed","Fri Jun 13 16:47:41 GMT 2025","com.coffeecart.ui.DecreasingButtonOnTheCartPageTest","RegularTests","com.coffeecart.ui.DecreasingButtonOnTheCartPageTest","checkDecreaseButtonInTheCartList"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1305","possibilityAddingMocha","AllTests","Fri Jun 13 16:48:15 GMT 2025","broken","Fri Jun 13 16:48:16 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verify successful payment clear the cart","3175","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 13 16:46:46 GMT 2025","passed","Fri Jun 13 16:46:49 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check prices correctness for all coffee cards on the menu page","113","checkCorrectCardPrices","AllTests","Fri Jun 13 16:47:03 GMT 2025","passed","Fri Jun 13 16:47:03 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"    Verify that the payment form correctly handles invalid name inputs with appropriate error messages.","162","Verify error handling when invalid data is entered in the Name field","","Fri Jun 13 16:48:20 GMT 2025","skipped","Fri Jun 13 16:48:20 GMT 2025","","Invalid data is entered in the Name field","Verify error handling when invalid data is entered in the Name field",""
"Verify that the Discounted Mocha item in the Cart Page disappears after removing the other coffee cups via the 'x' button","4357","verifyDiscountedMochaRemovalViaRemoveButtonOnCartPage","AllTests","Fri Jun 13 16:45:37 GMT 2025","failed","Fri Jun 13 16:45:41 GMT 2025","com.coffeecart.ui.CartPageDiscountedMochaRemovalTest","RegularTests","com.coffeecart.ui.CartPageDiscountedMochaRemovalTest","verifyDiscountedMochaRemovalViaRemoveButtonOnCartPage"
"Verify the Lucky Day Modal behavior and verify the functionality of the '+' button for (Discounted) Mocha in the Cart Modal.","2820","verifyLuckyDayModalAndCartModalFunctionality","AllTests","Fri Jun 13 16:46:28 GMT 2025","passed","Fri Jun 13 16:46:31 GMT 2025","com.coffeecart.ui.CartPageLuckyDayModalTest","RegularTests","com.coffeecart.ui.CartPageLuckyDayModalTest","verifyLuckyDayModalAndCartModalFunctionality"
"  As a user
  I want to increase the quantity of an item in my cart
  So that I can easily adjust the number of items I want to purchase","164","Verify increasing item quantity on Cart page","","Fri Jun 13 16:48:19 GMT 2025","skipped","Fri Jun 13 16:48:19 GMT 2025","","Increasing Items Number in Cart","Verify increasing item quantity on Cart page",""
"","2636","verifyNoButtonOnAddModal","AllTests","Fri Jun 13 16:46:00 GMT 2025","passed","Fri Jun 13 16:46:03 GMT 2025","com.coffeecart.ui.TestNoButtonRightClickModal","RegularTests","com.coffeecart.ui.TestNoButtonRightClickModal","verifyNoButtonOnAddModal"
"","0","firstTest","AllTests","Fri Jun 13 16:45:42 GMT 2025","passed","Fri Jun 13 16:45:42 GMT 2025","com.coffeecart.ui.BaseTest","RegularTests","com.coffeecart.ui.BaseTest","firstTest"
"Check length of all coffee cards on the menu page","65","checkCardsLength","AllTests","Fri Jun 13 16:47:02 GMT 2025","passed","Fri Jun 13 16:47:02 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCardsLength"
"","2299","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Fri Jun 13 16:47:17 GMT 2025","passed","Fri Jun 13 16:47:19 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Test verification of pop-up cart functioning (buttons +/-)","605","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 13 16:46:12 GMT 2025","passed","Fri Jun 13 16:46:13 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Verify successful payment clear the cart","3199","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 13 16:46:40 GMT 2025","passed","Fri Jun 13 16:46:43 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verify successful payment clear the cart","1285","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 13 16:47:00 GMT 2025","broken","Fri Jun 13 16:47:01 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","1618","verifyInvalidEmailValidation","AllTests","Fri Jun 13 16:46:14 GMT 2025","passed","Fri Jun 13 16:46:15 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"","2385","verifyInvalidEmailValidation","AllTests","Fri Jun 13 16:46:22 GMT 2025","passed","Fri Jun 13 16:46:24 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"","157","Test ""Total"" button on Menu and Cart pages","","Fri Jun 13 16:48:20 GMT 2025","skipped","Fri Jun 13 16:48:20 GMT 2025","","Verification of the functioning oh the ""Total"" button functionality on ""Menu"" and ""Cart"" pages","Test ""Total"" button on Menu and Cart pages",""
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1364","possibilityAddingMocha","AllTests","Fri Jun 13 16:47:58 GMT 2025","broken","Fri Jun 13 16:48:00 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check titles of all coffee cards on the menu page","16","checkCorrectCardTitles","AllTests","Fri Jun 13 16:47:03 GMT 2025","passed","Fri Jun 13 16:47:03 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check incorrect given ingredients handling","117","checkIncorrectFullComplianceCardIngredients","AllTests","Fri Jun 13 16:47:05 GMT 2025","passed","Fri Jun 13 16:47:05 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Verify successful payment clear the cart","3226","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 13 16:46:33 GMT 2025","passed","Fri Jun 13 16:46:37 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check incorrect given ingredients handling","131","checkIncorrectFullComplianceCardIngredients","AllTests","Fri Jun 13 16:47:05 GMT 2025","passed","Fri Jun 13 16:47:06 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Test verification of pop-up cart functioning (buttons +/-)","528","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 13 16:46:07 GMT 2025","passed","Fri Jun 13 16:46:07 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Test verification of pop-up cart functioning (buttons +/-)","1186","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 13 16:46:10 GMT 2025","broken","Fri Jun 13 16:46:11 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check prices correctness for all coffee cards on the menu page","112","checkCorrectCardPrices","AllTests","Fri Jun 13 16:47:03 GMT 2025","passed","Fri Jun 13 16:47:03 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"  As a user
  I want to verify discounted mocha behavior when removing other items
  So that I understand the special offer rules","170","Verify Discounted Mocha disappears after removing other items","","Fri Jun 13 16:48:19 GMT 2025","skipped","Fri Jun 13 16:48:19 GMT 2025","","Discounted Mocha Removal","Verify Discounted Mocha disappears after removing other items",""
"Check titles of all coffee cards on the menu page","70","checkCorrectCardTitles","AllTests","Fri Jun 13 16:47:04 GMT 2025","passed","Fri Jun 13 16:47:04 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check prices correctness for all coffee cards on the menu page","115","checkCorrectCardPrices","AllTests","Fri Jun 13 16:47:03 GMT 2025","passed","Fri Jun 13 16:47:03 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Check prices correctness for all coffee cards on the menu page","124","checkCorrectCardPrices","AllTests","Fri Jun 13 16:47:02 GMT 2025","passed","Fri Jun 13 16:47:03 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"This test verifies that after selecting three drinks, the Lucky Day  pop-up is displayed.","2590","luckyDayPopUpAppearsTest","AllTests","Fri Jun 13 16:45:44 GMT 2025","broken","Fri Jun 13 16:45:47 GMT 2025","com.coffeecart.ui.LuckyDayPopUpAppears","RegularTests","com.coffeecart.ui.LuckyDayPopUpAppears","luckyDayPopUpAppearsTest"
"Verify successful payment clear the cart","2718","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 13 16:46:43 GMT 2025","passed","Fri Jun 13 16:46:46 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3545","possibilityAddingMocha","AllTests","Fri Jun 13 16:47:48 GMT 2025","passed","Fri Jun 13 16:47:51 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","1199","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Fri Jun 13 16:47:24 GMT 2025","broken","Fri Jun 13 16:47:25 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Check prices correctness for all coffee cards on the menu page","108","checkCorrectCardPrices","AllTests","Fri Jun 13 16:47:03 GMT 2025","passed","Fri Jun 13 16:47:03 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"  As a user
  I want to submit payment form with valid data
  So that I can complete my purchase successfully","165","Verify valid name/email submission shows confirmation message","","Fri Jun 13 16:48:19 GMT 2025","skipped","Fri Jun 13 16:48:19 GMT 2025","","Payment Form Validation","Verify valid name/email submission shows confirmation message",""
"Verification of data changes synchronization between the cart page and the pop-up cart","1215","testSynchronizationBetweenCarts","AllTests","Fri Jun 13 16:47:06 GMT 2025","passed","Fri Jun 13 16:47:07 GMT 2025","com.coffeecart.ui.TestSynchronizationBetweenCarts","RegularTests","com.coffeecart.ui.TestSynchronizationBetweenCarts","testSynchronizationBetweenCarts"
"Check full ingredients compliance for coffee cards on the page","139","checkFullComplianceCardIngredients","AllTests","Fri Jun 13 16:47:05 GMT 2025","passed","Fri Jun 13 16:47:05 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check titles of all coffee cards on the menu page","48","checkCorrectCardTitles","AllTests","Fri Jun 13 16:47:03 GMT 2025","passed","Fri Jun 13 16:47:04 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","2513","verifyInvalidEmailValidation","AllTests","Fri Jun 13 16:46:17 GMT 2025","passed","Fri Jun 13 16:46:19 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Check full ingredients compliance for coffee cards on the page","135","checkFullComplianceCardIngredients","AllTests","Fri Jun 13 16:47:05 GMT 2025","passed","Fri Jun 13 16:47:05 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verify error handling when invalid data is entered in the Name field.","714","VerifyName","AllTests","Fri Jun 13 16:45:54 GMT 2025","passed","Fri Jun 13 16:45:55 GMT 2025","com.coffeecart.ui.TestName","RegularTests","com.coffeecart.ui.TestName","VerifyName"
"Check full ingredients compliance for coffee cards on the page","122","checkFullComplianceCardIngredients","AllTests","Fri Jun 13 16:47:05 GMT 2025","passed","Fri Jun 13 16:47:05 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"This test verifies that after selecting three drinks, the Lucky Day  pop-up is displayed.","1573","luckyDayPopUpAppearsTest","AllTests","Fri Jun 13 16:45:43 GMT 2025","broken","Fri Jun 13 16:45:44 GMT 2025","com.coffeecart.ui.LuckyDayPopUpAppears","RegularTests","com.coffeecart.ui.LuckyDayPopUpAppears","luckyDayPopUpAppearsTest"
