"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","110","checkCorrectCardPrices","Surefire suite","Fri May 09 11:41:36 GMT 2025","passed","Fri May 09 11:41:36 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","84","checkCorrectCardTitles","Surefire suite","Fri May 09 11:41:37 GMT 2025","passed","Fri May 09 11:41:37 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","0","firstTest","Surefire suite","Fri May 09 11:42:09 GMT 2025","passed","Fri May 09 11:42:09 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","firstTest"
"Verify successful payment clear the cart","3193","testSuccessfulPaymentClearPrice","Surefire suite","Fri May 09 11:40:38 GMT 2025","passed","Fri May 09 11:40:41 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","95","checkIncorrectCardTitles","Surefire suite","Fri May 09 11:41:40 GMT 2025","passed","Fri May 09 11:41:40 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"","1","testQuantities","Surefire suite","Fri May 09 11:41:00 GMT 2025","failed","Fri May 09 11:41:00 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","testQuantities"
"","110","checkCorrectCardPrices","Surefire suite","Fri May 09 11:41:37 GMT 2025","passed","Fri May 09 11:41:37 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","1495","VerifyEmail3","Surefire suite","Fri May 09 11:42:12 GMT 2025","passed","Fri May 09 11:42:14 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail3"
"","1577","VerifyEmail","Surefire suite","Fri May 09 11:42:09 GMT 2025","passed","Fri May 09 11:42:11 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail"
"","115","checkIncorrectFullComplianceCardIngredients","Surefire suite","Fri May 09 11:41:41 GMT 2025","passed","Fri May 09 11:41:41 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"","0","testRecipeOrder","Surefire suite","Fri May 09 11:40:31 GMT 2025","passed","Fri May 09 11:40:31 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testRecipeOrder"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1357","possibilityAddingMocha","Surefire suite","Fri May 09 11:41:23 GMT 2025","broken","Fri May 09 11:41:24 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","129","checkIncorrectCardIngredientsLength","Surefire suite","Fri May 09 11:41:39 GMT 2025","passed","Fri May 09 11:41:39 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredientsLength"
"","126","checkIncorrectFullComplianceCardIngredients","Surefire suite","Fri May 09 11:41:41 GMT 2025","passed","Fri May 09 11:41:41 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"","69","checkCardsLength","Surefire suite","Fri May 09 11:41:36 GMT 2025","passed","Fri May 09 11:41:36 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCardsLength"
"","229","checkIncorrectCardIngredients","Surefire suite","Fri May 09 11:41:39 GMT 2025","passed","Fri May 09 11:41:39 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"","0","testRecipeOrder","Surefire suite","Fri May 09 11:41:59 GMT 2025","passed","Fri May 09 11:41:59 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testRecipeOrder"
"","99","checkIncorrectCardTitles","Surefire suite","Fri May 09 11:41:40 GMT 2025","passed","Fri May 09 11:41:41 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"Verify valid name/email submission shows confirmation message.","1254","verifyPaymentSubmissionWithValidData","Surefire suite","Fri May 09 11:42:19 GMT 2025","passed","Fri May 09 11:42:20 GMT 2025","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","Surefire test","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","verifyPaymentSubmissionWithValidData"
"","0","firstTest","Surefire suite","Fri May 09 11:41:59 GMT 2025","passed","Fri May 09 11:41:59 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","firstTest"
"Verify that the Payment Details Modal retains pre-filled values after closing via the 'X' icon on the MenuPage","949","verifyPaymentModalClosing","Surefire suite","Fri May 09 11:42:17 GMT 2025","passed","Fri May 09 11:42:18 GMT 2025","com.coffeecart.ui.PaymentModalClosingOnMenuPageTest","Surefire test","com.coffeecart.ui.PaymentModalClosingOnMenuPageTest","verifyPaymentModalClosing"
"","0","testRecipeOrder","Surefire suite","Fri May 09 11:41:00 GMT 2025","passed","Fri May 09 11:41:00 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","testRecipeOrder"
"","45","checkCorrectCardTitles","Surefire suite","Fri May 09 11:41:37 GMT 2025","passed","Fri May 09 11:41:37 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","110","checkCorrectCardPrices","Surefire suite","Fri May 09 11:41:36 GMT 2025","passed","Fri May 09 11:41:36 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","1","firstTest","Surefire suite","Fri May 09 11:41:51 GMT 2025","passed","Fri May 09 11:41:51 GMT 2025","com.coffeecart.ui.BaseTest","Surefire test","com.coffeecart.ui.BaseTest","firstTest"
"","109","checkIncorrectCardIngredientsLength","Surefire suite","Fri May 09 11:41:39 GMT 2025","passed","Fri May 09 11:41:39 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredientsLength"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3606","possibilityAddingMocha","Surefire suite","Fri May 09 11:41:14 GMT 2025","passed","Fri May 09 11:41:18 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","134","checkFullComplianceCardIngredients","Surefire suite","Fri May 09 11:41:38 GMT 2025","passed","Fri May 09 11:41:38 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","0","testQuantities","Surefire suite","Fri May 09 11:41:42 GMT 2025","failed","Fri May 09 11:41:42 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","testQuantities"
"","144","checkFullComplianceCardIngredients","Surefire suite","Fri May 09 11:41:38 GMT 2025","passed","Fri May 09 11:41:38 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","130","checkFullComplianceCardIngredients","Surefire suite","Fri May 09 11:41:37 GMT 2025","passed","Fri May 09 11:41:38 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","104","checkIncorrectCardPrices","Surefire suite","Fri May 09 11:41:40 GMT 2025","passed","Fri May 09 11:41:40 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardPrices"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3551","possibilityAddingMocha","Surefire suite","Fri May 09 11:41:04 GMT 2025","passed","Fri May 09 11:41:07 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","128","checkFullComplianceCardIngredients","Surefire suite","Fri May 09 11:41:38 GMT 2025","passed","Fri May 09 11:41:38 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","133","checkFullComplianceCardIngredients","Surefire suite","Fri May 09 11:41:37 GMT 2025","passed","Fri May 09 11:41:37 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","1495","VerifyEmail2","Surefire suite","Fri May 09 11:42:11 GMT 2025","passed","Fri May 09 11:42:12 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail2"
"","109","checkCorrectCardPrices","Surefire suite","Fri May 09 11:41:36 GMT 2025","passed","Fri May 09 11:41:37 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","108","checkCorrectCardPrices","Surefire suite","Fri May 09 11:41:36 GMT 2025","passed","Fri May 09 11:41:36 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","1","firstTest","Surefire suite","Fri May 09 11:41:42 GMT 2025","passed","Fri May 09 11:41:42 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","firstTest"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3619","possibilityAddingMocha","Surefire suite","Fri May 09 11:41:11 GMT 2025","passed","Fri May 09 11:41:14 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","4","firstTest","Surefire suite","Fri May 09 11:40:31 GMT 2025","passed","Fri May 09 11:40:31 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","firstTest"
"","7","testRecipeIngredientsOrder","Surefire suite","Fri May 09 11:40:31 GMT 2025","failed","Fri May 09 11:40:31 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testRecipeIngredientsOrder"
"","69","checkCorrectCardTitles","Surefire suite","Fri May 09 11:41:37 GMT 2025","passed","Fri May 09 11:41:37 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","16","checkCorrectCardTitles","Surefire suite","Fri May 09 11:41:37 GMT 2025","passed","Fri May 09 11:41:37 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","0","testRecipeOrder","Surefire suite","Fri May 09 11:41:51 GMT 2025","passed","Fri May 09 11:41:51 GMT 2025","com.coffeecart.ui.BaseTest","Surefire test","com.coffeecart.ui.BaseTest","testRecipeOrder"
"Verify order button restriction with empty cart","5552","TestTotalButtonRestrictionWithEmptyCart","Surefire suite","Fri May 09 11:41:45 GMT 2025","passed","Fri May 09 11:41:50 GMT 2025","com.coffeecart.ui.TestTotalButtonRestriction","Surefire test","com.coffeecart.ui.TestTotalButtonRestriction","TestTotalButtonRestrictionWithEmptyCart"
"","1","testRecipeIngredientsOrder","Surefire suite","Fri May 09 11:41:00 GMT 2025","failed","Fri May 09 11:41:00 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","testRecipeIngredientsOrder"
"","97","checkCorrectCardTitles","Surefire suite","Fri May 09 11:41:37 GMT 2025","passed","Fri May 09 11:41:37 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","111","checkCorrectCardPrices","Surefire suite","Fri May 09 11:41:36 GMT 2025","passed","Fri May 09 11:41:36 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5001","possibilityAddingMocha","Surefire suite","Fri May 09 11:41:18 GMT 2025","passed","Fri May 09 11:41:23 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","1","testRecipeIngredientsOrder","Surefire suite","Fri May 09 11:41:42 GMT 2025","failed","Fri May 09 11:41:42 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","testRecipeIngredientsOrder"
"Verify the functioning of the ""Total"" button on ""Menu"" and ""Cart"" pages.","891","testTotalButton","Surefire suite","Fri May 09 11:41:51 GMT 2025","passed","Fri May 09 11:41:52 GMT 2025","com.coffeecart.ui.TestTotalButtonOnMainAndCart","Surefire test","com.coffeecart.ui.TestTotalButtonOnMainAndCart","testTotalButton"
"","507","VerifyEmail","Surefire suite","Fri May 09 11:41:42 GMT 2025","passed","Fri May 09 11:41:42 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","VerifyEmail"
"","0","testQuantities","Surefire suite","Fri May 09 11:42:05 GMT 2025","failed","Fri May 09 11:42:05 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","Surefire test","com.coffeecart.ui.TestAddCupsToCart","testQuantities"
"","198","checkIncorrectCardIngredients","Surefire suite","Fri May 09 11:41:39 GMT 2025","passed","Fri May 09 11:41:39 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"","1","testRecipeIngredientsOrder","Surefire suite","Fri May 09 11:42:05 GMT 2025","failed","Fri May 09 11:42:05 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","Surefire test","com.coffeecart.ui.TestAddCupsToCart","testRecipeIngredientsOrder"
