"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check prices correctness for all coffee cards on the menu page","103","checkCorrectCardPrices","AllTests","Fri Jun 20 09:47:25 GMT 2025","passed","Fri Jun 20 09:47:25 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verify that lucky proposition drink is not added to cart after refusing from it","4720","testLuckyPropositionDiscard","AllTests","Fri Jun 20 09:45:52 GMT 2025","broken","Fri Jun 20 09:45:56 GMT 2025","com.coffeecart.ui.DiscardLuckyPropositionTest","RegularTests","com.coffeecart.ui.DiscardLuckyPropositionTest","testLuckyPropositionDiscard"
"","2345","verifyInvalidEmailValidation","AllTests","Fri Jun 20 09:46:40 GMT 2025","passed","Fri Jun 20 09:46:42 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Check prices correctness for all coffee cards on the menu page","108","checkCorrectCardPrices","AllTests","Fri Jun 20 09:47:25 GMT 2025","passed","Fri Jun 20 09:47:25 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","3351","verifyValidEmailSubmission","AllTests","Fri Jun 20 09:46:42 GMT 2025","passed","Fri Jun 20 09:46:46 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyValidEmailSubmission"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3586","possibilityAddingMocha","AllTests","Fri Jun 20 09:48:16 GMT 2025","passed","Fri Jun 20 09:48:19 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3562","possibilityAddingMocha","AllTests","Fri Jun 20 09:48:21 GMT 2025","passed","Fri Jun 20 09:48:24 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3530","possibilityAddingMocha","AllTests","Fri Jun 20 09:48:12 GMT 2025","passed","Fri Jun 20 09:48:16 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","2490","verifyInvalidEmailValidation","AllTests","Fri Jun 20 09:46:35 GMT 2025","passed","Fri Jun 20 09:46:37 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Test verification of pop-up cart functioning (buttons +/-)","1189","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 20 09:46:28 GMT 2025","broken","Fri Jun 20 09:46:29 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check prices correctness for all coffee cards on the menu page","105","checkCorrectCardPrices","AllTests","Fri Jun 20 09:47:24 GMT 2025","passed","Fri Jun 20 09:47:25 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Check full ingredients compliance for coffee cards on the page","134","checkFullComplianceCardIngredients","AllTests","Fri Jun 20 09:47:26 GMT 2025","passed","Fri Jun 20 09:47:26 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check prices correctness for all coffee cards on the menu page","104","checkCorrectCardPrices","AllTests","Fri Jun 20 09:47:25 GMT 2025","passed","Fri Jun 20 09:47:25 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verify successful payment clear the cart","2651","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 20 09:47:16 GMT 2025","passed","Fri Jun 20 09:47:19 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verify successful payment clear the cart","3138","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 20 09:46:58 GMT 2025","passed","Fri Jun 20 09:47:01 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check titles of all coffee cards on the menu page","113","checkCorrectCardTitles","AllTests","Fri Jun 20 09:47:26 GMT 2025","passed","Fri Jun 20 09:47:26 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Verify '+' button is disabled for '(Discounted) Mocha' in the Cart Page","2722","testPlusButtonForDiscountedMocha","AllTests","Fri Jun 20 09:47:35 GMT 2025","failed","Fri Jun 20 09:47:38 GMT 2025","com.coffeecart.ui.TestDiscountedMochaButton","RegularTests","com.coffeecart.ui.TestDiscountedMochaButton","testPlusButtonForDiscountedMocha"
"Check full ingredients compliance for coffee cards on the page","128","checkFullComplianceCardIngredients","AllTests","Fri Jun 20 09:47:26 GMT 2025","passed","Fri Jun 20 09:47:26 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","1209","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Fri Jun 20 09:47:41 GMT 2025","passed","Fri Jun 20 09:47:42 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Check full ingredients compliance for coffee cards on the page","131","checkFullComplianceCardIngredients","AllTests","Fri Jun 20 09:47:26 GMT 2025","passed","Fri Jun 20 09:47:27 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verify successful payment clear the cart","3066","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 20 09:47:09 GMT 2025","passed","Fri Jun 20 09:47:13 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1350","possibilityAddingMocha","AllTests","Fri Jun 20 09:48:19 GMT 2025","broken","Fri Jun 20 09:48:21 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","761","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Fri Jun 20 09:47:45 GMT 2025","passed","Fri Jun 20 09:47:46 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Verify that the Payment Details Modal retains pre-filled values after closing via the 'X' icon on the MenuPage","953","verifyPaymentModalClosing","AllTests","Fri Jun 20 09:46:49 GMT 2025","failed","Fri Jun 20 09:46:50 GMT 2025","com.coffeecart.ui.PaymentModalClosingOnMenuPageTest","RegularTests","com.coffeecart.ui.PaymentModalClosingOnMenuPageTest","verifyPaymentModalClosing"
"Test verification of pop-up cart functioning (buttons +/-)","1296","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 20 09:46:26 GMT 2025","broken","Fri Jun 20 09:46:28 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check length of all coffee cards on the menu page","12","checkCardsLength","AllTests","Fri Jun 20 09:47:24 GMT 2025","passed","Fri Jun 20 09:47:24 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCardsLength"
"","2268","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Fri Jun 20 09:47:39 GMT 2025","passed","Fri Jun 20 09:47:41 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Check full ingredients compliance for coffee cards on the page","133","checkFullComplianceCardIngredients","AllTests","Fri Jun 20 09:47:27 GMT 2025","passed","Fri Jun 20 09:47:27 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verify successful payment clear the cart","3130","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 20 09:47:19 GMT 2025","passed","Fri Jun 20 09:47:22 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","222","Add-to-cart modal reappears after page refresh","","Fri Jun 20 09:48:40 GMT 2025","skipped","Fri Jun 20 09:48:40 GMT 2025","","Add-to-cart modal behaviour","Add-to-cart modal reappears after page refresh",""
"This test verifies that after selecting three drinks, the Lucky Day  pop-up is displayed.","2003","luckyDayPopUpAppearsTest","AllTests","Fri Jun 20 09:46:11 GMT 2025","broken","Fri Jun 20 09:46:13 GMT 2025","com.coffeecart.ui.LuckyDayPopUpAppears","RegularTests","com.coffeecart.ui.LuckyDayPopUpAppears","luckyDayPopUpAppearsTest"
"Verify adding multiple drinks updates cart counter.","1598","testAddMultipleCupsToCart","AllTests","Fri Jun 20 09:48:03 GMT 2025","passed","Fri Jun 20 09:48:04 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","RegularTests","com.coffeecart.ui.TestAddCupsToCart","testAddMultipleCupsToCart"
"Verify the functioning of the ""Total"" button on ""Menu"" and ""Cart"" pages.","827","testTotalButton","AllTests","Fri Jun 20 09:48:37 GMT 2025","passed","Fri Jun 20 09:48:38 GMT 2025","com.coffeecart.ui.TestTotalButtonOnMainAndCart","RegularTests","com.coffeecart.ui.TestTotalButtonOnMainAndCart","testTotalButton"
"Check full ingredients compliance for coffee cards on the page","143","checkFullComplianceCardIngredients","AllTests","Fri Jun 20 09:47:27 GMT 2025","passed","Fri Jun 20 09:47:27 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verify that double-clicking the drink name translates it into Chinese","6156","testChineseNamesOfProducts","AllTests","Fri Jun 20 09:46:51 GMT 2025","failed","Fri Jun 20 09:46:57 GMT 2025","com.coffeecart.ui.VerifyTranslationToChineseTest","RegularTests","com.coffeecart.ui.VerifyTranslationToChineseTest","testChineseNamesOfProducts"
"Verify successful payment clear the cart","2616","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 20 09:47:13 GMT 2025","passed","Fri Jun 20 09:47:15 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"This test verifies that after selecting three drinks, the Lucky Day  pop-up is displayed.","1525","luckyDayPopUpAppearsTest","AllTests","Fri Jun 20 09:46:02 GMT 2025","broken","Fri Jun 20 09:46:04 GMT 2025","com.coffeecart.ui.LuckyDayPopUpAppears","RegularTests","com.coffeecart.ui.LuckyDayPopUpAppears","luckyDayPopUpAppearsTest"
"","1569","verifyInvalidEmailValidation","AllTests","Fri Jun 20 09:46:32 GMT 2025","passed","Fri Jun 20 09:46:34 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Test verification of pop-up cart functioning (buttons +/-)","617","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 20 09:46:30 GMT 2025","passed","Fri Jun 20 09:46:31 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Verify successful payment clear the cart","2663","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 20 09:47:01 GMT 2025","passed","Fri Jun 20 09:47:04 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","1","firstTest","AllTests","Fri Jun 20 09:46:02 GMT 2025","passed","Fri Jun 20 09:46:02 GMT 2025","com.coffeecart.ui.BaseTest","RegularTests","com.coffeecart.ui.BaseTest","firstTest"
"Verify that the Discounted Mocha item in the Cart Page disappears after removing the other coffee cups via the 'x' button","3960","verifyDiscountedMochaRemovalViaRemoveButtonOnCartPage","AllTests","Fri Jun 20 09:45:57 GMT 2025","failed","Fri Jun 20 09:46:01 GMT 2025","com.coffeecart.ui.CartPageDiscountedMochaRemovalTest","RegularTests","com.coffeecart.ui.CartPageDiscountedMochaRemovalTest","verifyDiscountedMochaRemovalViaRemoveButtonOnCartPage"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1259","possibilityAddingMocha","AllTests","Fri Jun 20 09:48:24 GMT 2025","broken","Fri Jun 20 09:48:25 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verify successful payment clear the cart","1201","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 20 09:47:15 GMT 2025","broken","Fri Jun 20 09:47:16 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verify successful payment clear the cart","1214","testSuccessfulPaymentClearPrice","AllTests","Fri Jun 20 09:47:22 GMT 2025","broken","Fri Jun 20 09:47:24 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check titles of all coffee cards on the menu page","35","checkCorrectCardTitles","AllTests","Fri Jun 20 09:47:25 GMT 2025","passed","Fri Jun 20 09:47:25 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","2108","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Fri Jun 20 09:47:42 GMT 2025","broken","Fri Jun 20 09:47:44 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Check titles of all coffee cards on the menu page","68","checkCorrectCardTitles","AllTests","Fri Jun 20 09:47:25 GMT 2025","passed","Fri Jun 20 09:47:25 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","0","firstTest","AllTests","Fri Jun 20 09:48:05 GMT 2025","passed","Fri Jun 20 09:48:05 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","firstTest"
"Verify valid name/email submission shows confirmation message.","1265","verifyPaymentSubmissionWithValidData","AllTests","Fri Jun 20 09:46:22 GMT 2025","passed","Fri Jun 20 09:46:24 GMT 2025","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","RegularTests","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","verifyPaymentSubmissionWithValidData"
"  As a user
  I want to verify discounted mocha behavior when removing other items
  So that I understand the special offer rules","161","Verify Discounted Mocha disappears after removing other items","","Fri Jun 20 09:48:40 GMT 2025","skipped","Fri Jun 20 09:48:40 GMT 2025","","Discounted Mocha Removal","Verify Discounted Mocha disappears after removing other items",""
"","2592","verifyNoButtonOnAddModal","AllTests","Fri Jun 20 09:46:19 GMT 2025","passed","Fri Jun 20 09:46:22 GMT 2025","com.coffeecart.ui.TestNoButtonRightClickModal","RegularTests","com.coffeecart.ui.TestNoButtonRightClickModal","verifyNoButtonOnAddModal"
"Test verification of pop-up cart functioning (buttons +/-)","566","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 20 09:46:26 GMT 2025","passed","Fri Jun 20 09:46:26 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"","218","“No” button closes the modal and leaves the cart empty","","Fri Jun 20 09:48:39 GMT 2025","skipped","Fri Jun 20 09:48:40 GMT 2025","","Add-to-cart modal behaviour","“No” button closes the modal and leaves the cart empty",""
"Test verification of pop-up cart functioning (buttons +/-)","594","Verify cart pop-up functionality for any drink from the menu","AllTests","Fri Jun 20 09:46:24 GMT 2025","passed","Fri Jun 20 09:46:25 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"","2421","verifyInvalidEmailValidation","AllTests","Fri Jun 20 09:46:37 GMT 2025","passed","Fri Jun 20 09:46:40 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Check prices correctness for all coffee cards on the menu page","104","checkCorrectCardPrices","AllTests","Fri Jun 20 09:47:24 GMT 2025","passed","Fri Jun 20 09:47:24 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Check prices correctness for all coffee cards on the menu page","112","checkCorrectCardPrices","AllTests","Fri Jun 20 09:47:25 GMT 2025","passed","Fri Jun 20 09:47:25 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"  As a user
  I want to submit payment form with valid data
  So that I can complete my purchase successfully","165","Verify valid name/email submission shows confirmation message","","Fri Jun 20 09:48:40 GMT 2025","skipped","Fri Jun 20 09:48:40 GMT 2025","","Payment Form Validation","Verify valid name/email submission shows confirmation message",""
"This test verifies that after selecting three drinks, the Lucky Day  pop-up is displayed.","2123","luckyDayPopUpAppearsTest","AllTests","Fri Jun 20 09:46:09 GMT 2025","passed","Fri Jun 20 09:46:11 GMT 2025","com.coffeecart.ui.LuckyDayPopUpAppears","RegularTests","com.coffeecart.ui.LuckyDayPopUpAppears","luckyDayPopUpAppearsTest"
"Check incorrect given ingredients handling","120","checkIncorrectFullComplianceCardIngredients","AllTests","Fri Jun 20 09:47:27 GMT 2025","passed","Fri Jun 20 09:47:27 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Verification of data changes synchronization between the cart page and the pop-up cart","1132","testSynchronizationBetweenCarts","AllTests","Fri Jun 20 09:47:29 GMT 2025","passed","Fri Jun 20 09:47:30 GMT 2025","com.coffeecart.ui.TestSynchronizationBetweenCarts","RegularTests","com.coffeecart.ui.TestSynchronizationBetweenCarts","testSynchronizationBetweenCarts"
"Check titles of all coffee cards on the menu page","73","checkCorrectCardTitles","AllTests","Fri Jun 20 09:47:25 GMT 2025","passed","Fri Jun 20 09:47:26 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"  As a user
  I want to increase the quantity of an item in my cart
  So that I can easily adjust the number of items I want to purchase","161","Verify increasing item quantity on Cart page","","Fri Jun 20 09:48:39 GMT 2025","skipped","Fri Jun 20 09:48:39 GMT 2025","","Increasing Items Number in Cart","Verify increasing item quantity on Cart page",""
"","682","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Fri Jun 20 09:47:44 GMT 2025","passed","Fri Jun 20 09:47:45 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Verify error handling when invalid data is entered in the Name field.","606","VerifyName","AllTests","Fri Jun 20 09:46:13 GMT 2025","passed","Fri Jun 20 09:46:14 GMT 2025","com.coffeecart.ui.TestName","RegularTests","com.coffeecart.ui.TestName","VerifyName"
"Check incorrect given ingredients handling","116","checkIncorrectFullComplianceCardIngredients","AllTests","Fri Jun 20 09:47:27 GMT 2025","passed","Fri Jun 20 09:47:27 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Verify the Lucky Day Modal behavior and verify the functionality of the '+' button for (Discounted) Mocha in the Cart Modal.","2727","verifyLuckyDayModalAndCartModalFunctionality","AllTests","Fri Jun 20 09:46:46 GMT 2025","passed","Fri Jun 20 09:46:49 GMT 2025","com.coffeecart.ui.CartPageLuckyDayModalTest","RegularTests","com.coffeecart.ui.CartPageLuckyDayModalTest","verifyLuckyDayModalAndCartModalFunctionality"
"Check full ingredients compliance for coffee cards on the page","114","checkFullComplianceCardIngredients","AllTests","Fri Jun 20 09:47:26 GMT 2025","passed","Fri Jun 20 09:47:26 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verify order button restriction with empty cart","11446","TestTotalButtonRestrictionWithEmptyCart","AllTests","Fri Jun 20 09:47:48 GMT 2025","broken","Fri Jun 20 09:47:59 GMT 2025","com.coffeecart.ui.TestTotalButtonRestriction","RegularTests","com.coffeecart.ui.TestTotalButtonRestriction","TestTotalButtonRestrictionWithEmptyCart"
"Verify that the (Discounted) Mocha item in the Cart Page disappears after removing the other coffee cups via the '-' button","3978","verifyDiscountedMochaCardMinusButton","AllTests","Fri Jun 20 09:47:31 GMT 2025","failed","Fri Jun 20 09:47:35 GMT 2025","com.coffeecart.ui.TestDiscountedMochaCartPageMinusButton","RegularTests","com.coffeecart.ui.TestDiscountedMochaCartPageMinusButton","verifyDiscountedMochaCardMinusButton"
