"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check incorrect given ingredients handling","124","checkIncorrectFullComplianceCardIngredients","AllTests","Mon Jun 23 08:27:29 GMT 2025","passed","Mon Jun 23 08:27:29 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Check prices correctness for all coffee cards on the menu page","106","checkCorrectCardPrices","AllTests","Mon Jun 23 08:27:27 GMT 2025","passed","Mon Jun 23 08:27:27 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"  As a user
  I want to reject the ""Lucky Day"" offer
  So that my cart does not include any unwanted items","173","Verify rejecting the ""extra cup of Mocha"" keeps cart unchanged","","Mon Jun 23 08:28:41 GMT 2025","skipped","Mon Jun 23 08:28:42 GMT 2025","","Lucky Day Offer Rejection","Verify rejecting the ""extra cup of Mocha"" keeps cart unchanged",""
"Verify successful payment clear the cart","2581","testSuccessfulPaymentClearPrice","AllTests","Mon Jun 23 08:27:12 GMT 2025","passed","Mon Jun 23 08:27:14 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check titles of all coffee cards on the menu page","70","checkCorrectCardTitles","AllTests","Mon Jun 23 08:27:27 GMT 2025","passed","Mon Jun 23 08:27:27 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check prices correctness for all coffee cards on the menu page","108","checkCorrectCardPrices","AllTests","Mon Jun 23 08:27:26 GMT 2025","passed","Mon Jun 23 08:27:26 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Test verification of pop-up cart functioning (buttons +/-)","526","Verify cart pop-up functionality for any drink from the menu","AllTests","Mon Jun 23 08:26:28 GMT 2025","passed","Mon Jun 23 08:26:28 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Verify the functioning of the ""Total"" button on ""Menu"" and ""Cart"" pages.","839","testTotalButton","AllTests","Mon Jun 23 08:28:40 GMT 2025","passed","Mon Jun 23 08:28:40 GMT 2025","com.coffeecart.ui.TestTotalButtonOnMainAndCart","RegularTests","com.coffeecart.ui.TestTotalButtonOnMainAndCart","testTotalButton"
"Check titles of all coffee cards on the menu page","47","checkCorrectCardTitles","AllTests","Mon Jun 23 08:27:27 GMT 2025","passed","Mon Jun 23 08:27:27 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check full ingredients compliance for coffee cards on the page","127","checkFullComplianceCardIngredients","AllTests","Mon Jun 23 08:27:29 GMT 2025","passed","Mon Jun 23 08:27:29 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","0","firstTest","AllTests","Mon Jun 23 08:28:07 GMT 2025","passed","Mon Jun 23 08:28:07 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","firstTest"
"Test verification of pop-up cart functioning (buttons +/-)","595","Verify cart pop-up functionality for any drink from the menu","AllTests","Mon Jun 23 08:26:32 GMT 2025","passed","Mon Jun 23 08:26:33 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Test verification of pop-up cart functioning (buttons +/-)","571","Verify cart pop-up functionality for any drink from the menu","AllTests","Mon Jun 23 08:26:26 GMT 2025","passed","Mon Jun 23 08:26:27 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Test verification of pop-up cart functioning (buttons +/-)","1175","Verify cart pop-up functionality for any drink from the menu","AllTests","Mon Jun 23 08:26:30 GMT 2025","broken","Mon Jun 23 08:26:32 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"This test verifies that after selecting three drinks, the Lucky Day  pop-up is displayed.","1526","luckyDayPopUpAppearsTest","AllTests","Mon Jun 23 08:26:05 GMT 2025","broken","Mon Jun 23 08:26:06 GMT 2025","com.coffeecart.ui.LuckyDayPopUpAppears","RegularTests","com.coffeecart.ui.LuckyDayPopUpAppears","luckyDayPopUpAppearsTest"
"Check full ingredients compliance for coffee cards on the page","130","checkFullComplianceCardIngredients","AllTests","Mon Jun 23 08:27:28 GMT 2025","passed","Mon Jun 23 08:27:29 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","2274","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Mon Jun 23 08:27:41 GMT 2025","passed","Mon Jun 23 08:27:43 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"  As a user
  I want the (Discounted) Mocha to disappear
  When I remove the other cups with the minus button
  So that I understand the Lucky-Day offer rules","157","(Discounted) Mocha disappears after “–”-removal of the other items","","Mon Jun 23 08:28:42 GMT 2025","skipped","Mon Jun 23 08:28:42 GMT 2025","","Discounted Mocha removal via “-” button","(Discounted) Mocha disappears after “–”-removal of the other items",""
"Check prices correctness for all coffee cards on the menu page","110","checkCorrectCardPrices","AllTests","Mon Jun 23 08:27:26 GMT 2025","passed","Mon Jun 23 08:27:27 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","1545","verifyInvalidEmailValidation","AllTests","Mon Jun 23 08:26:34 GMT 2025","passed","Mon Jun 23 08:26:36 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Verify the correctness of decreasing the number of {drinkName} on the Cart page","2746","checkDecreaseButtonInTheCartList","AllTests","Mon Jun 23 08:28:02 GMT 2025","passed","Mon Jun 23 08:28:04 GMT 2025","com.coffeecart.ui.DecreasingButtonOnTheCartPageTest","RegularTests","com.coffeecart.ui.DecreasingButtonOnTheCartPageTest","checkDecreaseButtonInTheCartList"
"","684","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Mon Jun 23 08:27:46 GMT 2025","passed","Mon Jun 23 08:27:47 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Verify successful payment clear the cart","2668","testSuccessfulPaymentClearPrice","AllTests","Mon Jun 23 08:27:18 GMT 2025","passed","Mon Jun 23 08:27:21 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"  As a user
  I want to verify payment modal behavior when closing
  So that I understand how form data is retained","165","Verify that the Payment Details Modal retains pre-filled values after closing via the 'X' icon on the MenuPage","","Mon Jun 23 08:28:42 GMT 2025","skipped","Mon Jun 23 08:28:42 GMT 2025","","Closing Payment Details Modal","Verify that the Payment Details Modal retains pre-filled values after closing via the 'X' icon on the MenuPage",""
"Check full ingredients compliance for coffee cards on the page","124","checkFullComplianceCardIngredients","AllTests","Mon Jun 23 08:27:29 GMT 2025","passed","Mon Jun 23 08:27:29 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1272","possibilityAddingMocha","AllTests","Mon Jun 23 08:28:26 GMT 2025","broken","Mon Jun 23 08:28:27 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Test verification of pop-up cart functioning (buttons +/-)","548","Verify cart pop-up functionality for any drink from the menu","AllTests","Mon Jun 23 08:26:30 GMT 2025","passed","Mon Jun 23 08:26:30 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"  As a user
  I want to submit payment form with valid data
  So that I can complete my purchase successfully","163","Verify valid name/email submission shows confirmation message","","Mon Jun 23 08:28:42 GMT 2025","skipped","Mon Jun 23 08:28:42 GMT 2025","","Payment Form Validation","Verify valid name/email submission shows confirmation message",""
"Check titles of all coffee cards on the menu page","37","checkCorrectCardTitles","AllTests","Mon Jun 23 08:27:27 GMT 2025","passed","Mon Jun 23 08:27:27 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Verify the Lucky Day Modal behavior and verify the functionality of the '+' button for (Discounted) Mocha in the Cart Modal.","2732","verifyLuckyDayModalAndCartModalFunctionality","AllTests","Mon Jun 23 08:26:48 GMT 2025","passed","Mon Jun 23 08:26:51 GMT 2025","com.coffeecart.ui.CartPageLuckyDayModalTest","RegularTests","com.coffeecart.ui.CartPageLuckyDayModalTest","verifyLuckyDayModalAndCartModalFunctionality"
"","2659","verifyNoButtonOnAddModal","AllTests","Mon Jun 23 08:26:22 GMT 2025","passed","Mon Jun 23 08:26:24 GMT 2025","com.coffeecart.ui.TestNoButtonRightClickModal","RegularTests","com.coffeecart.ui.TestNoButtonRightClickModal","verifyNoButtonOnAddModal"
"This test verifies that after selecting three drinks, the Lucky Day  pop-up is displayed.","1985","luckyDayPopUpAppearsTest","AllTests","Mon Jun 23 08:26:13 GMT 2025","broken","Mon Jun 23 08:26:15 GMT 2025","com.coffeecart.ui.LuckyDayPopUpAppears","RegularTests","com.coffeecart.ui.LuckyDayPopUpAppears","luckyDayPopUpAppearsTest"
"","3368","verifyValidEmailSubmission","AllTests","Mon Jun 23 08:26:44 GMT 2025","passed","Mon Jun 23 08:26:48 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyValidEmailSubmission"
"Check full ingredients compliance for coffee cards on the page","139","checkFullComplianceCardIngredients","AllTests","Mon Jun 23 08:27:28 GMT 2025","passed","Mon Jun 23 08:27:28 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Test verification of pop-up cart functioning (buttons +/-)","1274","Verify cart pop-up functionality for any drink from the menu","AllTests","Mon Jun 23 08:26:29 GMT 2025","broken","Mon Jun 23 08:26:30 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"","0","firstTest","AllTests","Mon Jun 23 08:27:00 GMT 2025","passed","Mon Jun 23 08:27:00 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","firstTest"
"","2108","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Mon Jun 23 08:27:44 GMT 2025","broken","Mon Jun 23 08:27:46 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"","2488","verifyInvalidEmailValidation","AllTests","Mon Jun 23 08:26:37 GMT 2025","passed","Mon Jun 23 08:26:39 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"This test verifies that after selecting three drinks, the Lucky Day  pop-up is displayed.","2131","luckyDayPopUpAppearsTest","AllTests","Mon Jun 23 08:26:11 GMT 2025","passed","Mon Jun 23 08:26:13 GMT 2025","com.coffeecart.ui.LuckyDayPopUpAppears","RegularTests","com.coffeecart.ui.LuckyDayPopUpAppears","luckyDayPopUpAppearsTest"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3544","possibilityAddingMocha","AllTests","Mon Jun 23 08:28:14 GMT 2025","passed","Mon Jun 23 08:28:18 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verify '+' button is disabled for '(Discounted) Mocha' in the Cart Page","2709","testPlusButtonForDiscountedMocha","AllTests","Mon Jun 23 08:27:37 GMT 2025","failed","Mon Jun 23 08:27:40 GMT 2025","com.coffeecart.ui.TestDiscountedMochaButton","RegularTests","com.coffeecart.ui.TestDiscountedMochaButton","testPlusButtonForDiscountedMocha"
"Verify that lucky proposition drink is not added to cart after refusing from it","4819","testLuckyPropositionDiscard","AllTests","Mon Jun 23 08:25:54 GMT 2025","broken","Mon Jun 23 08:25:59 GMT 2025","com.coffeecart.ui.DiscardLuckyPropositionTest","RegularTests","com.coffeecart.ui.DiscardLuckyPropositionTest","testLuckyPropositionDiscard"
"Check prices correctness for all coffee cards on the menu page","108","checkCorrectCardPrices","AllTests","Mon Jun 23 08:27:27 GMT 2025","passed","Mon Jun 23 08:27:27 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Check incorrect given ingredients handling","118","checkIncorrectFullComplianceCardIngredients","AllTests","Mon Jun 23 08:27:29 GMT 2025","passed","Mon Jun 23 08:27:29 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Check titles of all coffee cards on the menu page","18","checkCorrectCardTitles","AllTests","Mon Jun 23 08:27:27 GMT 2025","passed","Mon Jun 23 08:27:27 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Verify order button restriction with empty cart","11454","TestTotalButtonRestrictionWithEmptyCart","AllTests","Mon Jun 23 08:27:50 GMT 2025","broken","Mon Jun 23 08:28:01 GMT 2025","com.coffeecart.ui.TestTotalButtonRestriction","RegularTests","com.coffeecart.ui.TestTotalButtonRestriction","TestTotalButtonRestrictionWithEmptyCart"
"Verify successful payment clear the cart","1189","testSuccessfulPaymentClearPrice","AllTests","Mon Jun 23 08:27:17 GMT 2025","broken","Mon Jun 23 08:27:18 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"    Verify that the payment form correctly handles invalid name inputs with appropriate error messages.","160","Verify error handling when invalid data is entered in the Name field","","Mon Jun 23 08:28:43 GMT 2025","skipped","Mon Jun 23 08:28:43 GMT 2025","","Invalid data is entered in the Name field","Verify error handling when invalid data is entered in the Name field",""
"","167","“No” button closes the modal and leaves the cart empty","","Mon Jun 23 08:28:42 GMT 2025","skipped","Mon Jun 23 08:28:42 GMT 2025","","Add-to-cart modal behaviour","“No” button closes the modal and leaves the cart empty",""
"","251","Add multiple drinks to the cart and verify counter","","Mon Jun 23 08:28:41 GMT 2025","skipped","Mon Jun 23 08:28:41 GMT 2025","","Verification that adding multiple coffee cups updates the header counter","Add multiple drinks to the cart and verify counter",""
"Check prices correctness for all coffee cards on the menu page","117","checkCorrectCardPrices","AllTests","Mon Jun 23 08:27:27 GMT 2025","passed","Mon Jun 23 08:27:27 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verification of data changes synchronization between the cart page and the pop-up cart","1126","testSynchronizationBetweenCarts","AllTests","Mon Jun 23 08:27:31 GMT 2025","passed","Mon Jun 23 08:27:32 GMT 2025","com.coffeecart.ui.TestSynchronizationBetweenCarts","RegularTests","com.coffeecart.ui.TestSynchronizationBetweenCarts","testSynchronizationBetweenCarts"
"This test verifies that after selecting three drinks, the Lucky Day  pop-up is displayed.","2298","luckyDayPopUpAppearsTest","AllTests","Mon Jun 23 08:26:09 GMT 2025","broken","Mon Jun 23 08:26:11 GMT 2025","com.coffeecart.ui.LuckyDayPopUpAppears","RegularTests","com.coffeecart.ui.LuckyDayPopUpAppears","luckyDayPopUpAppearsTest"
"","0","firstTest","AllTests","Mon Jun 23 08:26:04 GMT 2025","passed","Mon Jun 23 08:26:04 GMT 2025","com.coffeecart.ui.BaseTest","RegularTests","com.coffeecart.ui.BaseTest","firstTest"
"","2351","verifyInvalidEmailValidation","AllTests","Mon Jun 23 08:26:42 GMT 2025","passed","Mon Jun 23 08:26:44 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Verify the correctness of increasing the number of items on the Cart page","400","testIncreaseItemsNumberInCart","AllTests","Mon Jun 23 08:27:30 GMT 2025","passed","Mon Jun 23 08:27:30 GMT 2025","com.coffeecart.ui.IncreaseItemsNumberInCartTest","RegularTests","com.coffeecart.ui.IncreaseItemsNumberInCartTest","testIncreaseItemsNumberInCart"
"","1453","verifyInvalidEmailValidation","AllTests","Mon Jun 23 08:26:36 GMT 2025","passed","Mon Jun 23 08:26:37 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Check full ingredients compliance for coffee cards on the page","123","checkFullComplianceCardIngredients","AllTests","Mon Jun 23 08:27:28 GMT 2025","passed","Mon Jun 23 08:27:28 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3603","possibilityAddingMocha","AllTests","Mon Jun 23 08:28:18 GMT 2025","passed","Mon Jun 23 08:28:21 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3535","possibilityAddingMocha","AllTests","Mon Jun 23 08:28:11 GMT 2025","passed","Mon Jun 23 08:28:14 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verify successful payment clear the cart","2648","testSuccessfulPaymentClearPrice","AllTests","Mon Jun 23 08:27:14 GMT 2025","passed","Mon Jun 23 08:27:17 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check full ingredients compliance for coffee cards on the page","130","checkFullComplianceCardIngredients","AllTests","Mon Jun 23 08:27:28 GMT 2025","passed","Mon Jun 23 08:27:28 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1297","possibilityAddingMocha","AllTests","Mon Jun 23 08:28:38 GMT 2025","broken","Mon Jun 23 08:28:39 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check titles of all coffee cards on the menu page","80","checkCorrectCardTitles","AllTests","Mon Jun 23 08:27:27 GMT 2025","passed","Mon Jun 23 08:27:27 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Test verification of pop-up cart functioning (buttons +/-)","583","Verify cart pop-up functionality for any drink from the menu","AllTests","Mon Jun 23 08:26:32 GMT 2025","passed","Mon Jun 23 08:26:32 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
