"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check full ingredients compliance for coffee cards on the page","138","checkFullComplianceCardIngredients","AllTests","Mon Jun 23 12:22:44 GMT 2025","passed","Mon Jun 23 12:22:44 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3569","possibilityAddingMocha","AllTests","Mon Jun 23 12:23:38 GMT 2025","passed","Mon Jun 23 12:23:41 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check incorrect given ingredients handling","123","checkIncorrectFullComplianceCardIngredients","AllTests","Mon Jun 23 12:22:44 GMT 2025","passed","Mon Jun 23 12:22:44 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Check titles of all coffee cards on the menu page","51","checkCorrectCardTitles","AllTests","Mon Jun 23 12:22:42 GMT 2025","passed","Mon Jun 23 12:22:43 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Verify successful payment clear the cart","3115","testSuccessfulPaymentClearPrice","AllTests","Mon Jun 23 12:22:24 GMT 2025","passed","Mon Jun 23 12:22:27 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verify the correctness of increasing the number of items on the Cart page","397","testIncreaseItemsNumberInCart","AllTests","Mon Jun 23 12:22:45 GMT 2025","passed","Mon Jun 23 12:22:45 GMT 2025","com.coffeecart.ui.IncreaseItemsNumberInCartTest","RegularTests","com.coffeecart.ui.IncreaseItemsNumberInCartTest","testIncreaseItemsNumberInCart"
"Check full ingredients compliance for coffee cards on the page","129","checkFullComplianceCardIngredients","AllTests","Mon Jun 23 12:22:43 GMT 2025","passed","Mon Jun 23 12:22:43 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","4974","possibilityAddingMocha","AllTests","Mon Jun 23 12:23:43 GMT 2025","passed","Mon Jun 23 12:23:48 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check full ingredients compliance for coffee cards on the page","119","checkFullComplianceCardIngredients","AllTests","Mon Jun 23 12:22:43 GMT 2025","passed","Mon Jun 23 12:22:43 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"This test verifies that after selecting three drinks, the Lucky Day  pop-up is displayed.","2533","luckyDayPopUpAppearsTest","AllTests","Mon Jun 23 12:21:20 GMT 2025","broken","Mon Jun 23 12:21:22 GMT 2025","com.coffeecart.ui.LuckyDayPopUpAppears","RegularTests","com.coffeecart.ui.LuckyDayPopUpAppears","luckyDayPopUpAppearsTest"
"Check titles of all coffee cards on the menu page","63","checkCorrectCardTitles","AllTests","Mon Jun 23 12:22:43 GMT 2025","passed","Mon Jun 23 12:22:43 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"    Verify '+' button is disabled for '(Discounted) Mocha' in the Cart Modal ","171","Verify '+' button disability in the Cart Modal for 'Discounted' Mocha","","Mon Jun 23 12:21:04 GMT 2025","skipped","Mon Jun 23 12:21:04 GMT 2025","","'+' button is disabled for 'Discounted' Mocha in the Cart Modal","Verify '+' button disability in the Cart Modal for 'Discounted' Mocha",""
"Verify the correctness of decreasing the number of {drinkName} on the Cart page","2717","checkDecreaseButtonInTheCartList","AllTests","Mon Jun 23 12:23:17 GMT 2025","passed","Mon Jun 23 12:23:20 GMT 2025","com.coffeecart.ui.DecreasingButtonOnTheCartPageTest","RegularTests","com.coffeecart.ui.DecreasingButtonOnTheCartPageTest","checkDecreaseButtonInTheCartList"
"Test verification of pop-up cart functioning (buttons +/-)","543","Verify cart pop-up functionality for any drink from the menu","AllTests","Mon Jun 23 12:21:44 GMT 2025","passed","Mon Jun 23 12:21:45 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check titles of all coffee cards on the menu page","30","checkCorrectCardTitles","AllTests","Mon Jun 23 12:22:42 GMT 2025","passed","Mon Jun 23 12:22:42 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"This test verifies that after selecting three drinks, the Lucky Day  pop-up is displayed.","1955","luckyDayPopUpAppearsTest","AllTests","Mon Jun 23 12:21:27 GMT 2025","broken","Mon Jun 23 12:21:29 GMT 2025","com.coffeecart.ui.LuckyDayPopUpAppears","RegularTests","com.coffeecart.ui.LuckyDayPopUpAppears","luckyDayPopUpAppearsTest"
"Check titles of all coffee cards on the menu page","93","checkCorrectCardTitles","AllTests","Mon Jun 23 12:22:43 GMT 2025","passed","Mon Jun 23 12:22:43 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","0","firstTest","AllTests","Mon Jun 23 12:23:22 GMT 2025","passed","Mon Jun 23 12:23:22 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","firstTest"
"Check full ingredients compliance for coffee cards on the page","121","checkFullComplianceCardIngredients","AllTests","Mon Jun 23 12:22:43 GMT 2025","passed","Mon Jun 23 12:22:43 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","206","Add multiple drinks to the cart and verify counter","","Mon Jun 23 12:21:02 GMT 2025","skipped","Mon Jun 23 12:21:02 GMT 2025","","Verification that adding multiple coffee cups updates the header counter","Add multiple drinks to the cart and verify counter",""
"  As a user
  I want the (Discounted) Mocha to disappear
  When I remove the other cups with the minus button
  So that I understand the Lucky-Day offer rules","167","(Discounted) Mocha disappears after “–”-removal of the other items","","Mon Jun 23 12:21:03 GMT 2025","skipped","Mon Jun 23 12:21:04 GMT 2025","","Discounted Mocha removal via “-” button","(Discounted) Mocha disappears after “–”-removal of the other items",""
"Check titles of all coffee cards on the menu page","113","checkCorrectCardTitles","AllTests","Mon Jun 23 12:22:43 GMT 2025","passed","Mon Jun 23 12:22:43 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","171","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Mon Jun 23 12:22:58 GMT 2025","passed","Mon Jun 23 12:22:58 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Check prices correctness for all coffee cards on the menu page","106","checkCorrectCardPrices","AllTests","Mon Jun 23 12:22:42 GMT 2025","passed","Mon Jun 23 12:22:42 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verify successful payment clear the cart","3074","testSuccessfulPaymentClearPrice","AllTests","Mon Jun 23 12:22:20 GMT 2025","passed","Mon Jun 23 12:22:24 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5170","possibilityAddingMocha","AllTests","Mon Jun 23 12:23:48 GMT 2025","passed","Mon Jun 23 12:23:53 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check incorrect given ingredients handling","115","checkIncorrectFullComplianceCardIngredients","AllTests","Mon Jun 23 12:22:44 GMT 2025","passed","Mon Jun 23 12:22:44 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Check prices correctness for all coffee cards on the menu page","133","checkCorrectCardPrices","AllTests","Mon Jun 23 12:22:41 GMT 2025","passed","Mon Jun 23 12:22:42 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3511","possibilityAddingMocha","AllTests","Mon Jun 23 12:23:26 GMT 2025","passed","Mon Jun 23 12:23:29 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verify successful payment clear the cart","2615","testSuccessfulPaymentClearPrice","AllTests","Mon Jun 23 12:22:18 GMT 2025","passed","Mon Jun 23 12:22:20 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Test verification of pop-up cart functioning (buttons +/-)","513","Verify cart pop-up functionality for any drink from the menu","AllTests","Mon Jun 23 12:21:42 GMT 2025","passed","Mon Jun 23 12:21:43 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check prices correctness for all coffee cards on the menu page","104","checkCorrectCardPrices","AllTests","Mon Jun 23 12:22:42 GMT 2025","passed","Mon Jun 23 12:22:42 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Test verification of pop-up cart functioning (buttons +/-)","572","Verify cart pop-up functionality for any drink from the menu","AllTests","Mon Jun 23 12:21:41 GMT 2025","passed","Mon Jun 23 12:21:42 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"","1193","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Mon Jun 23 12:23:03 GMT 2025","broken","Mon Jun 23 12:23:04 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Check prices correctness for all coffee cards on the menu page","111","checkCorrectCardPrices","AllTests","Mon Jun 23 12:22:42 GMT 2025","passed","Mon Jun 23 12:22:42 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Check full ingredients compliance for coffee cards on the page","121","checkFullComplianceCardIngredients","AllTests","Mon Jun 23 12:22:44 GMT 2025","passed","Mon Jun 23 12:22:44 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Test verification of pop-up cart functioning (buttons +/-)","1166","Verify cart pop-up functionality for any drink from the menu","AllTests","Mon Jun 23 12:21:45 GMT 2025","broken","Mon Jun 23 12:21:46 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Test verification of pop-up cart functioning (buttons +/-)","1264","Verify cart pop-up functionality for any drink from the menu","AllTests","Mon Jun 23 12:21:43 GMT 2025","broken","Mon Jun 23 12:21:44 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check titles of all coffee cards on the menu page","17","checkCorrectCardTitles","AllTests","Mon Jun 23 12:22:42 GMT 2025","passed","Mon Jun 23 12:22:42 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","2106","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Mon Jun 23 12:22:59 GMT 2025","broken","Mon Jun 23 12:23:01 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Check length of all coffee cards on the menu page","21","checkCardsLength","AllTests","Mon Jun 23 12:22:41 GMT 2025","passed","Mon Jun 23 12:22:41 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCardsLength"
"Test verification of pop-up cart functioning (buttons +/-)","560","Verify cart pop-up functionality for any drink from the menu","AllTests","Mon Jun 23 12:21:46 GMT 2025","passed","Mon Jun 23 12:21:47 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check titles of all coffee cards on the menu page","69","checkCorrectCardTitles","AllTests","Mon Jun 23 12:22:43 GMT 2025","passed","Mon Jun 23 12:22:43 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","2446","verifyInvalidEmailValidation","AllTests","Mon Jun 23 12:21:54 GMT 2025","passed","Mon Jun 23 12:21:56 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Verify adding multiple drinks updates cart counter.","1605","testAddMultipleCupsToCart","AllTests","Mon Jun 23 12:23:20 GMT 2025","passed","Mon Jun 23 12:23:22 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","RegularTests","com.coffeecart.ui.TestAddCupsToCart","testAddMultipleCupsToCart"
"Check full ingredients compliance for coffee cards on the page","135","checkFullComplianceCardIngredients","AllTests","Mon Jun 23 12:22:44 GMT 2025","passed","Mon Jun 23 12:22:44 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check prices correctness for all coffee cards on the menu page","105","checkCorrectCardPrices","AllTests","Mon Jun 23 12:22:42 GMT 2025","passed","Mon Jun 23 12:22:42 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","1448","verifyInvalidEmailValidation","AllTests","Mon Jun 23 12:21:50 GMT 2025","passed","Mon Jun 23 12:21:51 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Verify that the Payment Details Modal retains pre-filled values after closing via the 'X' icon on the MenuPage","976","verifyPaymentModalClosing","AllTests","Mon Jun 23 12:22:06 GMT 2025","failed","Mon Jun 23 12:22:07 GMT 2025","com.coffeecart.ui.PaymentModalClosingOnMenuPageTest","RegularTests","com.coffeecart.ui.PaymentModalClosingOnMenuPageTest","verifyPaymentModalClosing"
"Verify that the (Discounted) Mocha item in the Cart Page disappears after removing the other coffee cups via the '-' button","3972","verifyDiscountedMochaCardMinusButton","AllTests","Mon Jun 23 12:22:48 GMT 2025","failed","Mon Jun 23 12:22:52 GMT 2025","com.coffeecart.ui.TestDiscountedMochaCartPageMinusButton","RegularTests","com.coffeecart.ui.TestDiscountedMochaCartPageMinusButton","verifyDiscountedMochaCardMinusButton"
"Verify that double-clicking the drink name translates it into Chinese","6400","testChineseNamesOfProducts","AllTests","Mon Jun 23 12:22:08 GMT 2025","failed","Mon Jun 23 12:22:14 GMT 2025","com.coffeecart.ui.VerifyTranslationToChineseTest","RegularTests","com.coffeecart.ui.VerifyTranslationToChineseTest","testChineseNamesOfProducts"
"","2664","verifyNoButtonOnAddModal","AllTests","Mon Jun 23 12:21:35 GMT 2025","passed","Mon Jun 23 12:21:38 GMT 2025","com.coffeecart.ui.TestNoButtonRightClickModal","RegularTests","com.coffeecart.ui.TestNoButtonRightClickModal","verifyNoButtonOnAddModal"
"Verify the Lucky Day Modal behavior and verify the functionality of the '+' button for (Discounted) Mocha in the Cart Modal.","2727","verifyLuckyDayModalAndCartModalFunctionality","AllTests","Mon Jun 23 12:22:03 GMT 2025","passed","Mon Jun 23 12:22:05 GMT 2025","com.coffeecart.ui.CartPageLuckyDayModalTest","RegularTests","com.coffeecart.ui.CartPageLuckyDayModalTest","verifyLuckyDayModalAndCartModalFunctionality"
"Test verification of pop-up cart functioning (buttons +/-)","586","Verify cart pop-up functionality for any drink from the menu","AllTests","Mon Jun 23 12:21:47 GMT 2025","passed","Mon Jun 23 12:21:47 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Verify successful payment clear the cart","2665","testSuccessfulPaymentClearPrice","AllTests","Mon Jun 23 12:22:37 GMT 2025","passed","Mon Jun 23 12:22:39 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"    Verify that the payment form correctly handles invalid name inputs with appropriate error messages.","218","Verify error handling when invalid data is entered in the Name field","","Mon Jun 23 12:21:04 GMT 2025","skipped","Mon Jun 23 12:21:04 GMT 2025","","Invalid data is entered in the Name field","Verify error handling when invalid data is entered in the Name field",""
"Verify successful payment clear the cart","3094","testSuccessfulPaymentClearPrice","AllTests","Mon Jun 23 12:22:27 GMT 2025","passed","Mon Jun 23 12:22:30 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verify order button restriction with empty cart","11447","TestTotalButtonRestrictionWithEmptyCart","AllTests","Mon Jun 23 12:23:05 GMT 2025","broken","Mon Jun 23 12:23:16 GMT 2025","com.coffeecart.ui.TestTotalButtonRestriction","RegularTests","com.coffeecart.ui.TestTotalButtonRestriction","TestTotalButtonRestrictionWithEmptyCart"
"Verify error handling when invalid data is entered in the Name field.","811","VerifyName","AllTests","Mon Jun 23 12:21:29 GMT 2025","passed","Mon Jun 23 12:21:30 GMT 2025","com.coffeecart.ui.TestName","RegularTests","com.coffeecart.ui.TestName","VerifyName"
"Check prices correctness for all coffee cards on the menu page","104","checkCorrectCardPrices","AllTests","Mon Jun 23 12:22:42 GMT 2025","passed","Mon Jun 23 12:22:42 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Test verification of pop-up cart functioning (buttons +/-)","597","Verify cart pop-up functionality for any drink from the menu","AllTests","Mon Jun 23 12:21:47 GMT 2025","passed","Mon Jun 23 12:21:48 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"","760","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Mon Jun 23 12:23:02 GMT 2025","passed","Mon Jun 23 12:23:03 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"This test verifies that after selecting three drinks, the Lucky Day  pop-up is displayed.","1497","luckyDayPopUpAppearsTest","AllTests","Mon Jun 23 12:21:18 GMT 2025","broken","Mon Jun 23 12:21:20 GMT 2025","com.coffeecart.ui.LuckyDayPopUpAppears","RegularTests","com.coffeecart.ui.LuckyDayPopUpAppears","luckyDayPopUpAppearsTest"
"Check prices correctness for all coffee cards on the menu page","109","checkCorrectCardPrices","AllTests","Mon Jun 23 12:22:42 GMT 2025","passed","Mon Jun 23 12:22:42 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","2261","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Mon Jun 23 12:22:56 GMT 2025","passed","Mon Jun 23 12:22:58 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Check incorrect given ingredients handling","117","checkIncorrectFullComplianceCardIngredients","AllTests","Mon Jun 23 12:22:44 GMT 2025","passed","Mon Jun 23 12:22:44 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Check titles of all coffee cards on the menu page","82","checkCorrectCardTitles","AllTests","Mon Jun 23 12:22:43 GMT 2025","passed","Mon Jun 23 12:22:43 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Test verification of pop-up cart functioning (buttons +/-)","558","Verify cart pop-up functionality for any drink from the menu","AllTests","Mon Jun 23 12:21:43 GMT 2025","passed","Mon Jun 23 12:21:43 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
