"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check titles of all coffee cards on the menu page","59","checkCorrectCardTitles","Surefire suite","Tue May 13 08:25:04 GMT 2025","passed","Tue May 13 08:25:04 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check prices correctness for all coffee cards on the menu page","107","checkCorrectCardPrices","Surefire suite","Tue May 13 08:25:03 GMT 2025","passed","Tue May 13 08:25:03 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verify successful payment clear the cart","3181","testSuccessfulPaymentClearPrice","Surefire suite","Tue May 13 08:24:12 GMT 2025","passed","Tue May 13 08:24:16 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check incorrect given ingredients with correct length handling","121","checkIncorrectFullComplianceCardIngredients","Surefire suite","Tue May 13 08:25:08 GMT 2025","passed","Tue May 13 08:25:08 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Check coffee with some other titles don`t exist on the page","105","checkIncorrectCardTitles","Surefire suite","Tue May 13 08:25:07 GMT 2025","passed","Tue May 13 08:25:07 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"Check titles of all coffee cards on the menu page","29","checkCorrectCardTitles","Surefire suite","Tue May 13 08:25:04 GMT 2025","passed","Tue May 13 08:25:04 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check coffee with some other titles don`t exist on the page","94","checkIncorrectCardTitles","Surefire suite","Tue May 13 08:25:07 GMT 2025","passed","Tue May 13 08:25:07 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"","0","firstTest","Surefire suite","Tue May 13 08:25:08 GMT 2025","passed","Tue May 13 08:25:08 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","firstTest"
"Verify successful payment clear the cart","2685","testSuccessfulPaymentClearPrice","Surefire suite","Tue May 13 08:24:10 GMT 2025","passed","Tue May 13 08:24:12 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check prices correctness for all coffee cards on the menu page","106","checkCorrectCardPrices","Surefire suite","Tue May 13 08:25:03 GMT 2025","passed","Tue May 13 08:25:03 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Check coffee cards don`t contain incorrect ingredients","141","checkIncorrectCardIngredients","Surefire suite","Tue May 13 08:25:05 GMT 2025","passed","Tue May 13 08:25:06 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"Check full ingredients compliance for coffee cards on the page","138","checkFullComplianceCardIngredients","Surefire suite","Tue May 13 08:25:05 GMT 2025","passed","Tue May 13 08:25:05 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Test verification of pop-up cart functioning (buttons +/-)","551","Verify cart pop-up functionality for any drink from the menu","Surefire suite","Tue May 13 08:25:47 GMT 2025","passed","Tue May 13 08:25:48 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","Surefire test","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Verify that the Payment Details Modal retains pre-filled values after closing via the 'X' icon on the MenuPage","923","verifyPaymentModalClosing","Surefire suite","Tue May 13 08:26:07 GMT 2025","passed","Tue May 13 08:26:08 GMT 2025","com.coffeecart.ui.PaymentModalClosingOnMenuPageTest","Surefire test","com.coffeecart.ui.PaymentModalClosingOnMenuPageTest","verifyPaymentModalClosing"
"Check coffee with some other titles don`t exist on the page","95","checkIncorrectCardTitles","Surefire suite","Tue May 13 08:25:07 GMT 2025","passed","Tue May 13 08:25:07 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"","0","firstTest","Surefire suite","Tue May 13 08:25:53 GMT 2025","passed","Tue May 13 08:25:53 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","firstTest"
"Check negative variants for coffee prices are caught","119","checkIncorrectCardPrices","Surefire suite","Tue May 13 08:25:07 GMT 2025","passed","Tue May 13 08:25:07 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardPrices"
"Check incorrect given ingredients length handling","114","checkIncorrectCardIngredientsLength","Surefire suite","Tue May 13 08:25:06 GMT 2025","passed","Tue May 13 08:25:06 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredientsLength"
"Test verification of pop-up cart functioning (buttons +/-)","531","Verify cart pop-up functionality for any drink from the menu","Surefire suite","Tue May 13 08:25:46 GMT 2025","passed","Tue May 13 08:25:46 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","Surefire test","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check incorrect given ingredients with correct length handling","113","checkIncorrectFullComplianceCardIngredients","Surefire suite","Tue May 13 08:25:07 GMT 2025","passed","Tue May 13 08:25:08 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Verify valid name/email submission shows confirmation message.","1181","verifyPaymentSubmissionWithValidData","Surefire suite","Tue May 13 08:26:09 GMT 2025","passed","Tue May 13 08:26:10 GMT 2025","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","Surefire test","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","verifyPaymentSubmissionWithValidData"
"Test verification of pop-up cart functioning (buttons +/-)","562","Verify cart pop-up functionality for any drink from the menu","Surefire suite","Tue May 13 08:25:48 GMT 2025","passed","Tue May 13 08:25:48 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","Surefire test","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check full ingredients compliance for coffee cards on the page","148","checkFullComplianceCardIngredients","Surefire suite","Tue May 13 08:25:04 GMT 2025","passed","Tue May 13 08:25:04 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","1472","verifyInvalidEmailValidation","Surefire suite","Tue May 13 08:25:54 GMT 2025","passed","Tue May 13 08:25:56 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Test verification of pop-up cart functioning (buttons +/-)","579","Verify cart pop-up functionality for any drink from the menu","Surefire suite","Tue May 13 08:25:46 GMT 2025","passed","Tue May 13 08:25:47 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","Surefire test","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check titles of all coffee cards on the menu page","100","checkCorrectCardTitles","Surefire suite","Tue May 13 08:25:04 GMT 2025","passed","Tue May 13 08:25:04 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Test verification of pop-up cart functioning (buttons +/-)","546","Verify cart pop-up functionality for any drink from the menu","Surefire suite","Tue May 13 08:25:47 GMT 2025","passed","Tue May 13 08:25:47 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","Surefire test","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3589","possibilityAddingMocha","Surefire suite","Tue May 13 08:24:33 GMT 2025","passed","Tue May 13 08:24:37 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3557","possibilityAddingMocha","Surefire suite","Tue May 13 08:24:30 GMT 2025","passed","Tue May 13 08:24:33 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","462","VerifyEmail","Surefire suite","Tue May 13 08:25:09 GMT 2025","passed","Tue May 13 08:25:09 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","VerifyEmail"
"Check prices correctness for all coffee cards on the menu page","123","checkCorrectCardPrices","Surefire suite","Tue May 13 08:25:03 GMT 2025","passed","Tue May 13 08:25:03 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Check titles of all coffee cards on the menu page","78","checkCorrectCardTitles","Surefire suite","Tue May 13 08:25:04 GMT 2025","passed","Tue May 13 08:25:04 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check titles of all coffee cards on the menu page","67","checkCorrectCardTitles","Surefire suite","Tue May 13 08:25:04 GMT 2025","passed","Tue May 13 08:25:04 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Verify successful payment clear the cart","2741","testSuccessfulPaymentClearPrice","Surefire suite","Tue May 13 08:24:01 GMT 2025","passed","Tue May 13 08:24:04 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verify successful payment clear the cart","2711","testSuccessfulPaymentClearPrice","Surefire suite","Tue May 13 08:24:19 GMT 2025","passed","Tue May 13 08:24:22 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","1563","verifyInvalidEmailValidation","Surefire suite","Tue May 13 08:25:53 GMT 2025","passed","Tue May 13 08:25:54 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"","3","firstTest","Surefire suite","Tue May 13 08:23:53 GMT 2025","passed","Tue May 13 08:23:53 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","firstTest"
"Check incorrect given ingredients with correct length handling","115","checkIncorrectFullComplianceCardIngredients","Surefire suite","Tue May 13 08:25:08 GMT 2025","passed","Tue May 13 08:25:08 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Check titles of all coffee cards on the menu page","36","checkCorrectCardTitles","Surefire suite","Tue May 13 08:25:04 GMT 2025","passed","Tue May 13 08:25:04 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","4992","possibilityAddingMocha","Surefire suite","Tue May 13 08:24:41 GMT 2025","passed","Tue May 13 08:24:46 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3546","possibilityAddingMocha","Surefire suite","Tue May 13 08:24:26 GMT 2025","passed","Tue May 13 08:24:30 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check prices correctness for all coffee cards on the menu page","113","checkCorrectCardPrices","Surefire suite","Tue May 13 08:25:03 GMT 2025","passed","Tue May 13 08:25:03 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Check coffee cards don`t contain incorrect ingredients","201","checkIncorrectCardIngredients","Surefire suite","Tue May 13 08:25:06 GMT 2025","passed","Tue May 13 08:25:06 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"Check incorrect given ingredients length handling","106","checkIncorrectCardIngredientsLength","Surefire suite","Tue May 13 08:25:06 GMT 2025","passed","Tue May 13 08:25:07 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredientsLength"
"","5549","testLuckyPropositionDiscard","Surefire suite","Tue May 13 08:25:33 GMT 2025","passed","Tue May 13 08:25:38 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testLuckyPropositionDiscard"
"Verify successful payment clear the cart","3780","testSuccessfulPaymentClearPrice","Surefire suite","Tue May 13 08:23:54 GMT 2025","passed","Tue May 13 08:23:57 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","2352","verifyInvalidEmailValidation","Surefire suite","Tue May 13 08:26:01 GMT 2025","passed","Tue May 13 08:26:03 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Check coffee with some other titles don`t exist on the page","101","checkIncorrectCardTitles","Surefire suite","Tue May 13 08:25:07 GMT 2025","passed","Tue May 13 08:25:07 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"Check full ingredients compliance for coffee cards on the page","160","checkFullComplianceCardIngredients","Surefire suite","Tue May 13 08:25:05 GMT 2025","passed","Tue May 13 08:25:05 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Test verification of pop-up cart functioning (buttons +/-)","513","Verify cart pop-up functionality for any drink from the menu","Surefire suite","Tue May 13 08:25:45 GMT 2025","passed","Tue May 13 08:25:46 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","Surefire test","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check length of all coffee cards on the menu page","17","checkCardsLength","Surefire suite","Tue May 13 08:25:03 GMT 2025","passed","Tue May 13 08:25:03 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCardsLength"
"Verify successful payment clear the cart","3193","testSuccessfulPaymentClearPrice","Surefire suite","Tue May 13 08:23:58 GMT 2025","passed","Tue May 13 08:24:01 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check coffee cards don`t contain incorrect ingredients","224","checkIncorrectCardIngredients","Surefire suite","Tue May 13 08:25:06 GMT 2025","passed","Tue May 13 08:25:06 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3742","possibilityAddingMocha","Surefire suite","Tue May 13 08:24:23 GMT 2025","passed","Tue May 13 08:24:26 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5615","possibilityAddingMocha","Surefire suite","Tue May 13 08:24:56 GMT 2025","passed","Tue May 13 08:25:02 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","0","firstTest","Surefire suite","Tue May 13 08:24:23 GMT 2025","passed","Tue May 13 08:24:23 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","firstTest"
"Check negative variants for coffee prices are caught","104","checkIncorrectCardPrices","Surefire suite","Tue May 13 08:25:07 GMT 2025","passed","Tue May 13 08:25:07 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardPrices"
"Verify successful payment clear the cart","2695","testSuccessfulPaymentClearPrice","Surefire suite","Tue May 13 08:24:07 GMT 2025","passed","Tue May 13 08:24:10 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check prices correctness for all coffee cards on the menu page","107","checkCorrectCardPrices","Surefire suite","Tue May 13 08:25:03 GMT 2025","passed","Tue May 13 08:25:03 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Check negative variants for coffee prices are caught","116","checkIncorrectCardPrices","Surefire suite","Tue May 13 08:25:07 GMT 2025","passed","Tue May 13 08:25:07 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardPrices"
"Check coffee with some other titles don`t exist on the page","97","checkIncorrectCardTitles","Surefire suite","Tue May 13 08:25:07 GMT 2025","passed","Tue May 13 08:25:07 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5251","possibilityAddingMocha","Surefire suite","Tue May 13 08:24:46 GMT 2025","passed","Tue May 13 08:24:51 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Test verification of pop-up cart functioning (buttons +/-)","578","Verify cart pop-up functionality for any drink from the menu","Surefire suite","Tue May 13 08:25:43 GMT 2025","passed","Tue May 13 08:25:44 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","Surefire test","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"","3369","verifyValidEmailSubmission","Surefire suite","Tue May 13 08:26:03 GMT 2025","passed","Tue May 13 08:26:07 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","verifyValidEmailSubmission"
"Check prices correctness for all coffee cards on the menu page","106","checkCorrectCardPrices","Surefire suite","Tue May 13 08:25:03 GMT 2025","passed","Tue May 13 08:25:03 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Check full ingredients compliance for coffee cards on the page","144","checkFullComplianceCardIngredients","Surefire suite","Tue May 13 08:25:05 GMT 2025","passed","Tue May 13 08:25:05 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check full ingredients compliance for coffee cards on the page","147","checkFullComplianceCardIngredients","Surefire suite","Tue May 13 08:25:04 GMT 2025","passed","Tue May 13 08:25:05 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verify successful payment clear the cart","3221","testSuccessfulPaymentClearPrice","Surefire suite","Tue May 13 08:24:04 GMT 2025","passed","Tue May 13 08:24:07 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check coffee cards don`t contain incorrect ingredients","158","checkIncorrectCardIngredients","Surefire suite","Tue May 13 08:25:06 GMT 2025","passed","Tue May 13 08:25:06 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"Verify order button restriction with empty cart","11521","TestTotalButtonRestrictionWithEmptyCart","Surefire suite","Tue May 13 08:25:12 GMT 2025","broken","Tue May 13 08:25:24 GMT 2025","com.coffeecart.ui.TestTotalButtonRestriction","Surefire test","com.coffeecart.ui.TestTotalButtonRestriction","TestTotalButtonRestrictionWithEmptyCart"
"Verify adding multiple drinks updates cart counter.","1602","testAddMultipleCupsToCart","Surefire suite","Tue May 13 08:25:49 GMT 2025","passed","Tue May 13 08:25:51 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","Surefire test","com.coffeecart.ui.TestAddCupsToCart","testAddMultipleCupsToCart"
"Test verification of pop-up cart functioning (buttons +/-)","521","Verify cart pop-up functionality for any drink from the menu","Surefire suite","Tue May 13 08:25:45 GMT 2025","passed","Tue May 13 08:25:45 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","Surefire test","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"","2560","verifyInvalidEmailValidation","Surefire suite","Tue May 13 08:25:56 GMT 2025","passed","Tue May 13 08:25:58 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"","441","testIncreaseItemsNumberInCart","Surefire suite","Tue May 13 08:25:11 GMT 2025","passed","Tue May 13 08:25:12 GMT 2025","com.coffeecart.ui.increasingItemsNumber.IncreaseItemsNumberInCartTest","Surefire test","com.coffeecart.ui.increasingItemsNumber.IncreaseItemsNumberInCartTest","testIncreaseItemsNumberInCart"
"Check coffee with some other titles don`t exist on the page","99","checkIncorrectCardTitles","Surefire suite","Tue May 13 08:25:07 GMT 2025","passed","Tue May 13 08:25:07 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"Verification of data changes synchronization between the cart page and the pop-up cart","1130","testSynchronizationBetweenCarts","Surefire suite","Tue May 13 08:25:51 GMT 2025","passed","Tue May 13 08:25:52 GMT 2025","com.coffeecart.ui.TestSynchronizationBetweenCarts","Surefire test","com.coffeecart.ui.TestSynchronizationBetweenCarts","testSynchronizationBetweenCarts"
"Check full ingredients compliance for coffee cards on the page","151","checkFullComplianceCardIngredients","Surefire suite","Tue May 13 08:25:05 GMT 2025","passed","Tue May 13 08:25:05 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
