"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","177","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Thu Jun 26 11:20:30 GMT 2025","passed","Thu Jun 26 11:20:30 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"  As a user
  I want to see translated drink names in Chinese after double-clicking on their names","979","Double-click translates drink name to Chinese","","Thu Jun 26 11:18:28 GMT 2025","passed","Thu Jun 26 11:18:29 GMT 2025","","Drink name translation to Chinese on double click","Double-click translates drink name to Chinese",""
"Check full ingredients compliance for coffee cards on the page","128","checkFullComplianceCardIngredients","AllTests","Thu Jun 26 11:20:14 GMT 2025","passed","Thu Jun 26 11:20:14 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"","2352","verifyInvalidEmailValidation","AllTests","Thu Jun 26 11:19:22 GMT 2025","passed","Thu Jun 26 11:19:25 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Verify successful payment clear the cart","2697","testSuccessfulPaymentClearPrice","AllTests","Thu Jun 26 11:19:59 GMT 2025","passed","Thu Jun 26 11:20:02 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verify the Lucky Day Modal behavior and verify the functionality of the '+' button for (Discounted) Mocha in the Cart Modal.","2733","verifyLuckyDayModalAndCartModalFunctionality","AllTests","Thu Jun 26 11:19:29 GMT 2025","passed","Thu Jun 26 11:19:32 GMT 2025","com.coffeecart.ui.CartPageLuckyDayModalTest","RegularTests","com.coffeecart.ui.CartPageLuckyDayModalTest","verifyLuckyDayModalAndCartModalFunctionality"
"  As a user
  I want to see translated drink names in Chinese after double-clicking on their names","963","Double-click translates drink name to Chinese","","Thu Jun 26 11:18:31 GMT 2025","passed","Thu Jun 26 11:18:32 GMT 2025","","Drink name translation to Chinese on double click","Double-click translates drink name to Chinese",""
"","0","firstTest","AllTests","Thu Jun 26 11:19:40 GMT 2025","passed","Thu Jun 26 11:19:40 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","firstTest"
"  As a user
  I want to reject the ""Lucky Day"" offer
  So that my cart does not include any unwanted items","6916","Verify rejecting the ""extra cup of Mocha"" keeps cart unchanged","","Thu Jun 26 11:17:45 GMT 2025","passed","Thu Jun 26 11:17:51 GMT 2025","","Lucky Day Offer Rejection","Verify rejecting the ""extra cup of Mocha"" keeps cart unchanged",""
"Test verification of pop-up cart functioning (buttons +/-)","526","Verify cart pop-up functionality for any drink from the menu","AllTests","Thu Jun 26 11:19:08 GMT 2025","passed","Thu Jun 26 11:19:08 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check titles of all coffee cards on the menu page","17","checkCorrectCardTitles","AllTests","Thu Jun 26 11:20:13 GMT 2025","passed","Thu Jun 26 11:20:13 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","696","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Thu Jun 26 11:20:33 GMT 2025","passed","Thu Jun 26 11:20:34 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"  As a user
  I want to see translated drink names in Chinese after double-clicking on their names","979","Double-click translates drink name to Chinese","","Thu Jun 26 11:18:30 GMT 2025","passed","Thu Jun 26 11:18:31 GMT 2025","","Drink name translation to Chinese on double click","Double-click translates drink name to Chinese",""
"  As a user
  I want to see translated drink names in Chinese after double-clicking on their names","962","Double-click translates drink name to Chinese","","Thu Jun 26 11:18:29 GMT 2025","passed","Thu Jun 26 11:18:30 GMT 2025","","Drink name translation to Chinese on double click","Double-click translates drink name to Chinese",""
"Verify that the Payment Details Modal retains pre-filled values after closing via the 'X' icon on the MenuPage","987","verifyPaymentModalClosing","AllTests","Thu Jun 26 11:19:32 GMT 2025","failed","Thu Jun 26 11:19:33 GMT 2025","com.coffeecart.ui.PaymentModalClosingOnMenuPageTest","RegularTests","com.coffeecart.ui.PaymentModalClosingOnMenuPageTest","verifyPaymentModalClosing"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3508","possibilityAddingMocha","AllTests","Thu Jun 26 11:21:01 GMT 2025","passed","Thu Jun 26 11:21:04 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"  As a user
  I want to interact with the cart pop-up
  So that I can modify drink quantities and see correct total prices","1375","Verify cart pop-up functionality for a drink from the menu","","Thu Jun 26 11:18:17 GMT 2025","passed","Thu Jun 26 11:18:19 GMT 2025","","Pop-up Cart Behavior","Verify cart pop-up functionality for a drink from the menu",""
"Test verification of pop-up cart functioning (buttons +/-)","551","Verify cart pop-up functionality for any drink from the menu","AllTests","Thu Jun 26 11:19:09 GMT 2025","passed","Thu Jun 26 11:19:09 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check length of all coffee cards on the menu page","17","checkCardsLength","AllTests","Thu Jun 26 11:20:12 GMT 2025","passed","Thu Jun 26 11:20:12 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCardsLength"
"","145","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Thu Jun 26 11:20:27 GMT 2025","passed","Thu Jun 26 11:20:27 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Verify successful payment clear the cart","2667","testSuccessfulPaymentClearPrice","AllTests","Thu Jun 26 11:19:44 GMT 2025","passed","Thu Jun 26 11:19:46 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","2116","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Thu Jun 26 11:20:31 GMT 2025","broken","Thu Jun 26 11:20:33 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"","1","firstTest","AllTests","Thu Jun 26 11:20:57 GMT 2025","passed","Thu Jun 26 11:20:57 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","firstTest"
"  As a user
  I want to see translated drink names in Chinese after double-clicking on their names","946","Double-click translates drink name to Chinese","","Thu Jun 26 11:18:25 GMT 2025","passed","Thu Jun 26 11:18:26 GMT 2025","","Drink name translation to Chinese on double click","Double-click translates drink name to Chinese",""
"Test verification of pop-up cart functioning (buttons +/-)","608","Verify cart pop-up functionality for any drink from the menu","AllTests","Thu Jun 26 11:19:13 GMT 2025","passed","Thu Jun 26 11:19:14 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Test verification of pop-up cart functioning (buttons +/-)","529","Verify cart pop-up functionality for any drink from the menu","AllTests","Thu Jun 26 11:19:08 GMT 2025","passed","Thu Jun 26 11:19:09 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Check prices correctness for all coffee cards on the menu page","105","checkCorrectCardPrices","AllTests","Thu Jun 26 11:20:13 GMT 2025","passed","Thu Jun 26 11:20:13 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verify successful payment clear the cart","3093","testSuccessfulPaymentClearPrice","AllTests","Thu Jun 26 11:19:53 GMT 2025","passed","Thu Jun 26 11:19:56 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","1869","Test ""Total"" button on Menu and Cart pages","","Thu Jun 26 11:18:16 GMT 2025","passed","Thu Jun 26 11:18:17 GMT 2025","","Verification of the functioning oh the ""Total"" button functionality on ""Menu"" and ""Cart"" pages","Test ""Total"" button on Menu and Cart pages",""
"Check incorrect given ingredients handling","127","checkIncorrectFullComplianceCardIngredients","AllTests","Thu Jun 26 11:20:15 GMT 2025","passed","Thu Jun 26 11:20:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Check titles of all coffee cards on the menu page","78","checkCorrectCardTitles","AllTests","Thu Jun 26 11:20:13 GMT 2025","passed","Thu Jun 26 11:20:13 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3680","possibilityAddingMocha","AllTests","Thu Jun 26 11:21:08 GMT 2025","passed","Thu Jun 26 11:21:12 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","785","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Thu Jun 26 11:20:34 GMT 2025","passed","Thu Jun 26 11:20:35 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1359","possibilityAddingMocha","AllTests","Thu Jun 26 11:21:12 GMT 2025","broken","Thu Jun 26 11:21:13 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Test verification of pop-up cart functioning (buttons +/-)","553","Verify cart pop-up functionality for any drink from the menu","AllTests","Thu Jun 26 11:19:11 GMT 2025","passed","Thu Jun 26 11:19:11 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"","1","firstTest","AllTests","Thu Jun 26 11:18:44 GMT 2025","passed","Thu Jun 26 11:18:44 GMT 2025","com.coffeecart.ui.BaseTest","RegularTests","com.coffeecart.ui.BaseTest","firstTest"
"  As a user
  I want to submit payment form with valid data
  So that I can complete my purchase successfully","2025","Verify valid name/email submission shows confirmation message","","Thu Jun 26 11:17:59 GMT 2025","passed","Thu Jun 26 11:18:01 GMT 2025","","Payment Form Validation","Verify valid name/email submission shows confirmation message",""
"Check prices correctness for all coffee cards on the menu page","105","checkCorrectCardPrices","AllTests","Thu Jun 26 11:20:13 GMT 2025","passed","Thu Jun 26 11:20:13 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verify the correctness of increasing the number of items on the Cart page","411","testIncreaseItemsNumberInCart","AllTests","Thu Jun 26 11:20:16 GMT 2025","passed","Thu Jun 26 11:20:16 GMT 2025","com.coffeecart.ui.IncreaseItemsNumberInCartTest","RegularTests","com.coffeecart.ui.IncreaseItemsNumberInCartTest","testIncreaseItemsNumberInCart"
"Check prices correctness for all coffee cards on the menu page","109","checkCorrectCardPrices","AllTests","Thu Jun 26 11:20:12 GMT 2025","passed","Thu Jun 26 11:20:12 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verify successful payment clear the cart","3196","testSuccessfulPaymentClearPrice","AllTests","Thu Jun 26 11:19:40 GMT 2025","passed","Thu Jun 26 11:19:44 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"  As a user
  I want to interact with the cart pop-up
  So that I can modify drink quantities and see correct total prices","1444","Verify cart pop-up functionality for a drink from the menu","","Thu Jun 26 11:18:19 GMT 2025","passed","Thu Jun 26 11:18:20 GMT 2025","","Pop-up Cart Behavior","Verify cart pop-up functionality for a drink from the menu",""
"Check titles of all coffee cards on the menu page","105","checkCorrectCardTitles","AllTests","Thu Jun 26 11:20:13 GMT 2025","passed","Thu Jun 26 11:20:14 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"  As a user
  I want to increase the quantity of an item in my cart
  So that I can easily adjust the number of items I want to purchase","1271","Verify increasing item quantity on Cart page","","Thu Jun 26 11:17:43 GMT 2025","passed","Thu Jun 26 11:17:44 GMT 2025","","Increasing Items Number in Cart","Verify increasing item quantity on Cart page",""
"","3874","Add multiple drinks to the cart and verify counter","","Thu Jun 26 11:17:39 GMT 2025","passed","Thu Jun 26 11:17:43 GMT 2025","","Verification that adding multiple coffee cups updates the header counter","Add multiple drinks to the cart and verify counter",""
"Check titles of all coffee cards on the menu page","35","checkCorrectCardTitles","AllTests","Thu Jun 26 11:20:13 GMT 2025","passed","Thu Jun 26 11:20:13 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Verify successful payment clear the cart","3215","testSuccessfulPaymentClearPrice","AllTests","Thu Jun 26 11:20:08 GMT 2025","passed","Thu Jun 26 11:20:11 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verify that the (Discounted) Mocha item in the Cart Page disappears after removing the other coffee cups via the '-' button","4006","verifyDiscountedMochaCardMinusButton","AllTests","Thu Jun 26 11:20:19 GMT 2025","failed","Thu Jun 26 11:20:23 GMT 2025","com.coffeecart.ui.TestDiscountedMochaCartPageMinusButton","RegularTests","com.coffeecart.ui.TestDiscountedMochaCartPageMinusButton","verifyDiscountedMochaCardMinusButton"
"Check incorrect given ingredients handling","122","checkIncorrectFullComplianceCardIngredients","AllTests","Thu Jun 26 11:20:15 GMT 2025","passed","Thu Jun 26 11:20:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"This test verifies that after selecting three drinks, the Lucky Day  pop-up is displayed.","2578","luckyDayPopUpAppearsTest","AllTests","Thu Jun 26 11:18:47 GMT 2025","passed","Thu Jun 26 11:18:50 GMT 2025","com.coffeecart.ui.LuckyDayPopUpAppears","RegularTests","com.coffeecart.ui.LuckyDayPopUpAppears","luckyDayPopUpAppearsTest"
"Check incorrect given ingredients handling","121","checkIncorrectFullComplianceCardIngredients","AllTests","Thu Jun 26 11:20:15 GMT 2025","passed","Thu Jun 26 11:20:15 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"","3636","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Thu Jun 26 11:20:35 GMT 2025","passed","Thu Jun 26 11:20:38 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"","1792","Add-to-cart modal reappears after page refresh","","Thu Jun 26 11:17:55 GMT 2025","passed","Thu Jun 26 11:17:57 GMT 2025","","Add-to-cart modal behaviour","Add-to-cart modal reappears after page refresh",""
"Test verification of pop-up cart functioning (buttons +/-)","618","Verify cart pop-up functionality for any drink from the menu","AllTests","Thu Jun 26 11:19:12 GMT 2025","passed","Thu Jun 26 11:19:13 GMT 2025","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","RegularTests","com.coffeecart.ui.VerificationOfPopUpCartFunctioningTest","cartManipulationTest"
"Verify that double-clicking the drink name translates it into Chinese","5456","testChineseNamesOfProducts","AllTests","Thu Jun 26 11:19:34 GMT 2025","passed","Thu Jun 26 11:19:40 GMT 2025","com.coffeecart.ui.VerifyTranslationToChineseTest","RegularTests","com.coffeecart.ui.VerifyTranslationToChineseTest","testChineseNamesOfProducts"
"Verify successful payment clear the cart","2724","testSuccessfulPaymentClearPrice","AllTests","Thu Jun 26 11:20:05 GMT 2025","passed","Thu Jun 26 11:20:08 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check full ingredients compliance for coffee cards on the page","120","checkFullComplianceCardIngredients","AllTests","Thu Jun 26 11:20:14 GMT 2025","passed","Thu Jun 26 11:20:14 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verify the functioning of the ""Total"" button on ""Menu"" and ""Cart"" pages.","853","testTotalButton","AllTests","Thu Jun 26 11:21:39 GMT 2025","passed","Thu Jun 26 11:21:39 GMT 2025","com.coffeecart.ui.TestTotalButtonOnMainAndCart","RegularTests","com.coffeecart.ui.TestTotalButtonOnMainAndCart","testTotalButton"
"Check titles of all coffee cards on the menu page","90","checkCorrectCardTitles","AllTests","Thu Jun 26 11:20:13 GMT 2025","passed","Thu Jun 26 11:20:13 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","RegularTests","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","2467","verifyInvalidEmailValidation","AllTests","Thu Jun 26 11:19:17 GMT 2025","passed","Thu Jun 26 11:19:20 GMT 2025","com.coffeecart.ui.TestEmail","RegularTests","com.coffeecart.ui.TestEmail","verifyInvalidEmailValidation"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3644","possibilityAddingMocha","AllTests","Thu Jun 26 11:21:13 GMT 2025","passed","Thu Jun 26 11:21:17 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5637","possibilityAddingMocha","AllTests","Thu Jun 26 11:21:32 GMT 2025","passed","Thu Jun 26 11:21:38 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","1219","verifyLuckyDayModalAfterEvery3rdItem","AllTests","Thu Jun 26 11:20:30 GMT 2025","passed","Thu Jun 26 11:20:31 GMT 2025","com.coffeecart.ui.LuckyDayDiscountTest","RegularTests","com.coffeecart.ui.LuckyDayDiscountTest","verifyLuckyDayModalAfterEvery3rdItem"
"Verify successful payment clear the cart","3183","testSuccessfulPaymentClearPrice","AllTests","Thu Jun 26 11:20:02 GMT 2025","passed","Thu Jun 26 11:20:05 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","RegularTests","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verify adding multiple drinks updates cart counter.","1612","testAddMultipleCupsToCart","AllTests","Thu Jun 26 11:20:55 GMT 2025","passed","Thu Jun 26 11:20:56 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","RegularTests","com.coffeecart.ui.TestAddCupsToCart","testAddMultipleCupsToCart"
"This test verifies that after selecting three drinks, the Lucky Day  pop-up is displayed.","2577","luckyDayPopUpAppearsTest","AllTests","Thu Jun 26 11:18:45 GMT 2025","passed","Thu Jun 26 11:18:47 GMT 2025","com.coffeecart.ui.LuckyDayPopUpAppears","RegularTests","com.coffeecart.ui.LuckyDayPopUpAppears","luckyDayPopUpAppearsTest"
"Verify valid name/email submission shows confirmation message.","1247","verifyPaymentSubmissionWithValidData","AllTests","Thu Jun 26 11:19:05 GMT 2025","passed","Thu Jun 26 11:19:07 GMT 2025","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","RegularTests","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","verifyPaymentSubmissionWithValidData"
"Verify the correctness of decreasing the number of {drinkName} on the Cart page","2793","checkDecreaseButtonInTheCartList","AllTests","Thu Jun 26 11:20:51 GMT 2025","passed","Thu Jun 26 11:20:54 GMT 2025","com.coffeecart.ui.DecreasingButtonOnTheCartPageTest","RegularTests","com.coffeecart.ui.DecreasingButtonOnTheCartPageTest","checkDecreaseButtonInTheCartList"
"Verify '+' button is disabled for '(Discounted) Mocha' in the Cart Page","2708","testPlusButtonForDiscountedMocha","AllTests","Thu Jun 26 11:20:24 GMT 2025","failed","Thu Jun 26 11:20:26 GMT 2025","com.coffeecart.ui.TestDiscountedMochaButton","RegularTests","com.coffeecart.ui.TestDiscountedMochaButton","testPlusButtonForDiscountedMocha"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5187","possibilityAddingMocha","AllTests","Thu Jun 26 11:21:22 GMT 2025","passed","Thu Jun 26 11:21:27 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","RegularTests","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
