"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check negative variants for coffee prices are caught","104","checkIncorrectCardPrices","Surefire suite","Fri May 09 12:04:56 GMT 2025","passed","Fri May 09 12:04:56 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardPrices"
"Verify that the Payment Details Modal retains pre-filled values after closing via the 'X' icon on the MenuPage","949","verifyPaymentModalClosing","Surefire suite","Fri May 09 12:05:35 GMT 2025","passed","Fri May 09 12:05:36 GMT 2025","com.coffeecart.ui.PaymentModalClosingOnMenuPageTest","Surefire test","com.coffeecart.ui.PaymentModalClosingOnMenuPageTest","verifyPaymentModalClosing"
"","1531","VerifyEmail","Surefire suite","Fri May 09 12:05:27 GMT 2025","passed","Fri May 09 12:05:28 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail"
"","1","testQuantities","Surefire suite","Fri May 09 12:04:16 GMT 2025","failed","Fri May 09 12:04:16 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","testQuantities"
"","3","firstTest","Surefire suite","Fri May 09 12:03:45 GMT 2025","passed","Fri May 09 12:03:45 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","firstTest"
"Check titles of all coffee cards on the menu page","86","checkCorrectCardTitles","Surefire suite","Fri May 09 12:04:53 GMT 2025","passed","Fri May 09 12:04:53 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5011","possibilityAddingMocha","Surefire suite","Fri May 09 12:04:34 GMT 2025","passed","Fri May 09 12:04:39 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check coffee with some other titles don`t exist on the page","108","checkIncorrectCardTitles","Surefire suite","Fri May 09 12:04:57 GMT 2025","passed","Fri May 09 12:04:57 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"","371","VerifyEmail6","Surefire suite","Fri May 09 12:05:33 GMT 2025","passed","Fri May 09 12:05:34 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail6"
"Check incorrect given ingredients length handling","107","checkIncorrectCardIngredientsLength","Surefire suite","Fri May 09 12:04:56 GMT 2025","passed","Fri May 09 12:04:56 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredientsLength"
"Verify the functioning of the ""Total"" button on ""Menu"" and ""Cart"" pages.","849","testTotalButton","Surefire suite","Fri May 09 12:05:09 GMT 2025","passed","Fri May 09 12:05:10 GMT 2025","com.coffeecart.ui.TestTotalButtonOnMainAndCart","Surefire test","com.coffeecart.ui.TestTotalButtonOnMainAndCart","testTotalButton"
"Check full ingredients compliance for coffee cards on the page","155","checkFullComplianceCardIngredients","Surefire suite","Fri May 09 12:04:55 GMT 2025","passed","Fri May 09 12:04:55 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check titles of all coffee cards on the menu page","16","checkCorrectCardTitles","Surefire suite","Fri May 09 12:04:53 GMT 2025","passed","Fri May 09 12:04:53 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check full ingredients compliance for coffee cards on the page","147","checkFullComplianceCardIngredients","Surefire suite","Fri May 09 12:04:54 GMT 2025","passed","Fri May 09 12:04:54 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check prices correctness for all coffee cards on the menu page","134","checkCorrectCardPrices","Surefire suite","Fri May 09 12:04:52 GMT 2025","passed","Fri May 09 12:04:52 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","1370","possibilityAddingMocha","Surefire suite","Fri May 09 12:04:39 GMT 2025","broken","Fri May 09 12:04:41 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verify valid name/email submission shows confirmation message.","1157","verifyPaymentSubmissionWithValidData","Surefire suite","Fri May 09 12:05:36 GMT 2025","passed","Fri May 09 12:05:37 GMT 2025","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","Surefire test","com.coffeecart.ui.PaymentSubmissionWithValidDataTest","verifyPaymentSubmissionWithValidData"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5437","possibilityAddingMocha","Surefire suite","Fri May 09 12:04:46 GMT 2025","passed","Fri May 09 12:04:51 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","5611","testLuckyPropositionDiscard","Surefire suite","Fri May 09 12:05:16 GMT 2025","passed","Fri May 09 12:05:22 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testLuckyPropositionDiscard"
"Verify successful payment clear the cart","3149","testSuccessfulPaymentClearPrice","Surefire suite","Fri May 09 12:03:54 GMT 2025","passed","Fri May 09 12:03:57 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check prices correctness for all coffee cards on the menu page","106","checkCorrectCardPrices","Surefire suite","Fri May 09 12:04:53 GMT 2025","passed","Fri May 09 12:04:53 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Check negative variants for coffee prices are caught","104","checkIncorrectCardPrices","Surefire suite","Fri May 09 12:04:56 GMT 2025","passed","Fri May 09 12:04:56 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardPrices"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3639","possibilityAddingMocha","Surefire suite","Fri May 09 12:04:27 GMT 2025","passed","Fri May 09 12:04:31 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"","1437","VerifyEmail3","Surefire suite","Fri May 09 12:05:30 GMT 2025","passed","Fri May 09 12:05:31 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail3"
"Verify adding multiple drinks updates cart counter.","1609","testAddMultipleCupsToCart","Surefire suite","Fri May 09 12:05:23 GMT 2025","passed","Fri May 09 12:05:24 GMT 2025","com.coffeecart.ui.TestAddCupsToCart","Surefire test","com.coffeecart.ui.TestAddCupsToCart","testAddMultipleCupsToCart"
"Check titles of all coffee cards on the menu page","70","checkCorrectCardTitles","Surefire suite","Fri May 09 12:04:53 GMT 2025","passed","Fri May 09 12:04:53 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check negative variants for coffee prices are caught","104","checkIncorrectCardPrices","Surefire suite","Fri May 09 12:04:56 GMT 2025","passed","Fri May 09 12:04:56 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardPrices"
"Check full ingredients compliance for coffee cards on the page","145","checkFullComplianceCardIngredients","Surefire suite","Fri May 09 12:04:54 GMT 2025","passed","Fri May 09 12:04:54 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check titles of all coffee cards on the menu page","57","checkCorrectCardTitles","Surefire suite","Fri May 09 12:04:53 GMT 2025","passed","Fri May 09 12:04:53 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check prices correctness for all coffee cards on the menu page","109","checkCorrectCardPrices","Surefire suite","Fri May 09 12:04:53 GMT 2025","passed","Fri May 09 12:04:53 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Check coffee with some other titles don`t exist on the page","99","checkIncorrectCardTitles","Surefire suite","Fri May 09 12:04:57 GMT 2025","passed","Fri May 09 12:04:57 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"Check coffee with some other titles don`t exist on the page","96","checkIncorrectCardTitles","Surefire suite","Fri May 09 12:04:57 GMT 2025","passed","Fri May 09 12:04:57 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardTitles"
"","1","testRecipeIngredientsOrder","Surefire suite","Fri May 09 12:04:58 GMT 2025","failed","Fri May 09 12:04:58 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","testRecipeIngredientsOrder"
"Verify successful payment clear the cart","3162","testSuccessfulPaymentClearPrice","Surefire suite","Fri May 09 12:04:06 GMT 2025","passed","Fri May 09 12:04:09 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","0","testRecipeOrder","Surefire suite","Fri May 09 12:05:27 GMT 2025","passed","Fri May 09 12:05:27 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","testRecipeOrder"
"","452","VerifyEmail","Surefire suite","Fri May 09 12:04:58 GMT 2025","passed","Fri May 09 12:04:59 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","VerifyEmail"
"Check incorrect given ingredients with correct length handling","122","checkIncorrectFullComplianceCardIngredients","Surefire suite","Fri May 09 12:04:57 GMT 2025","passed","Fri May 09 12:04:57 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Check prices correctness for all coffee cards on the menu page","112","checkCorrectCardPrices","Surefire suite","Fri May 09 12:04:52 GMT 2025","passed","Fri May 09 12:04:52 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Check coffee cards don`t contain incorrect ingredients","141","checkIncorrectCardIngredients","Surefire suite","Fri May 09 12:04:55 GMT 2025","passed","Fri May 09 12:04:55 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"","1452","VerifyEmail2","Surefire suite","Fri May 09 12:05:28 GMT 2025","passed","Fri May 09 12:05:30 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","VerifyEmail2"
"Check titles of all coffee cards on the menu page","76","checkCorrectCardTitles","Surefire suite","Fri May 09 12:04:53 GMT 2025","passed","Fri May 09 12:04:53 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","0","testRecipeOrder","Surefire suite","Fri May 09 12:05:16 GMT 2025","passed","Fri May 09 12:05:16 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","testRecipeOrder"
"","1431","VerifyEmail2","Surefire suite","Fri May 09 12:04:59 GMT 2025","broken","Fri May 09 12:05:00 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","VerifyEmail2"
"Check prices correctness for all coffee cards on the menu page","109","checkCorrectCardPrices","Surefire suite","Fri May 09 12:04:53 GMT 2025","passed","Fri May 09 12:04:53 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3590","possibilityAddingMocha","Surefire suite","Fri May 09 12:04:23 GMT 2025","passed","Fri May 09 12:04:27 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Verify successful payment clear the cart","3206","testSuccessfulPaymentClearPrice","Surefire suite","Fri May 09 12:03:50 GMT 2025","passed","Fri May 09 12:03:54 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verify successful payment clear the cart","3942","testSuccessfulPaymentClearPrice","Surefire suite","Fri May 09 12:03:46 GMT 2025","passed","Fri May 09 12:03:50 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","3570","possibilityAddingMocha","Surefire suite","Fri May 09 12:04:20 GMT 2025","passed","Fri May 09 12:04:23 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check titles of all coffee cards on the menu page","108","checkCorrectCardTitles","Surefire suite","Fri May 09 12:04:53 GMT 2025","passed","Fri May 09 12:04:54 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"","431","testIncreaseItemsNumberInCart","Surefire suite","Fri May 09 12:05:01 GMT 2025","passed","Fri May 09 12:05:01 GMT 2025","com.coffeecart.ui.increasingItemsNumber.IncreaseItemsNumberInCartTest","Surefire test","com.coffeecart.ui.increasingItemsNumber.IncreaseItemsNumberInCartTest","testIncreaseItemsNumberInCart"
"","0","testQuantities","Surefire suite","Fri May 09 12:05:08 GMT 2025","failed","Fri May 09 12:05:08 GMT 2025","com.coffeecart.ui.BaseTest","Surefire test","com.coffeecart.ui.BaseTest","testQuantities"
"Check length of all coffee cards on the menu page","18","checkCardsLength","Surefire suite","Fri May 09 12:04:52 GMT 2025","passed","Fri May 09 12:04:52 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCardsLength"
"","0","testRecipeOrder","Surefire suite","Fri May 09 12:04:58 GMT 2025","passed","Fri May 09 12:04:58 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","testRecipeOrder"
"Check incorrect given ingredients with correct length handling","113","checkIncorrectFullComplianceCardIngredients","Surefire suite","Fri May 09 12:04:57 GMT 2025","passed","Fri May 09 12:04:57 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectFullComplianceCardIngredients"
"Verification of the possibility of adding Mocha to the cart in the pop-up 'Lucky Day'","5235","possibilityAddingMocha","Surefire suite","Fri May 09 12:04:41 GMT 2025","passed","Fri May 09 12:04:46 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","possibilityAddingMocha"
"Check titles of all coffee cards on the menu page","25","checkCorrectCardTitles","Surefire suite","Fri May 09 12:04:53 GMT 2025","passed","Fri May 09 12:04:53 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Check incorrect given ingredients length handling","110","checkIncorrectCardIngredientsLength","Surefire suite","Fri May 09 12:04:56 GMT 2025","passed","Fri May 09 12:04:56 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredientsLength"
"Check full ingredients compliance for coffee cards on the page","144","checkFullComplianceCardIngredients","Surefire suite","Fri May 09 12:04:54 GMT 2025","passed","Fri May 09 12:04:54 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Check prices correctness for all coffee cards on the menu page","105","checkCorrectCardPrices","Surefire suite","Fri May 09 12:04:53 GMT 2025","passed","Fri May 09 12:04:53 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","18","testQuantities","Surefire suite","Fri May 09 12:03:46 GMT 2025","failed","Fri May 09 12:03:46 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testQuantities"
"","1","testRecipeIngredientsOrder","Surefire suite","Fri May 09 12:05:08 GMT 2025","failed","Fri May 09 12:05:08 GMT 2025","com.coffeecart.ui.BaseTest","Surefire test","com.coffeecart.ui.BaseTest","testRecipeIngredientsOrder"
"","0","testRecipeIngredientsOrder","Surefire suite","Fri May 09 12:04:16 GMT 2025","failed","Fri May 09 12:04:16 GMT 2025","com.coffeecart.ui.TestPossibilityAddingMocha","Surefire test","com.coffeecart.ui.TestPossibilityAddingMocha","testRecipeIngredientsOrder"
"Check coffee cards don`t contain incorrect ingredients","199","checkIncorrectCardIngredients","Surefire suite","Fri May 09 12:04:55 GMT 2025","passed","Fri May 09 12:04:55 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"Check prices correctness for all coffee cards on the menu page","105","checkCorrectCardPrices","Surefire suite","Fri May 09 12:04:52 GMT 2025","passed","Fri May 09 12:04:53 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"Check full ingredients compliance for coffee cards on the page","149","checkFullComplianceCardIngredients","Surefire suite","Fri May 09 12:04:54 GMT 2025","passed","Fri May 09 12:04:54 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkFullComplianceCardIngredients"
"Verify successful payment clear the cart","2736","testSuccessfulPaymentClearPrice","Surefire suite","Fri May 09 12:04:10 GMT 2025","passed","Fri May 09 12:04:12 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"Check prices correctness for all coffee cards on the menu page","109","checkCorrectCardPrices","Surefire suite","Fri May 09 12:04:52 GMT 2025","passed","Fri May 09 12:04:52 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardPrices"
"","9","testRecipeIngredientsOrder","Surefire suite","Fri May 09 12:03:46 GMT 2025","failed","Fri May 09 12:03:46 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testRecipeIngredientsOrder"
"","0","firstTest","Surefire suite","Fri May 09 12:05:16 GMT 2025","passed","Fri May 09 12:05:16 GMT 2025","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","Surefire test","com.coffeecart.ui.discardLuckyProposition.DiscardLuckyPropositionTest","firstTest"
"","0","firstTest","Surefire suite","Fri May 09 12:04:58 GMT 2025","passed","Fri May 09 12:04:58 GMT 2025","com.coffeecart.ui.TestName","Surefire test","com.coffeecart.ui.TestName","firstTest"
"Check coffee cards don`t contain incorrect ingredients","222","checkIncorrectCardIngredients","Surefire suite","Fri May 09 12:04:55 GMT 2025","passed","Fri May 09 12:04:56 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkIncorrectCardIngredients"
"","5658","testChineseNamesOfProducts","Surefire suite","Fri May 09 12:05:10 GMT 2025","passed","Fri May 09 12:05:16 GMT 2025","com.coffeecart.ui.VerifyTranslationToChinese.VerifyTranslationToChineseTest","Surefire test","com.coffeecart.ui.VerifyTranslationToChinese.VerifyTranslationToChineseTest","testChineseNamesOfProducts"
"","0","testQuantities","Surefire suite","Fri May 09 12:05:27 GMT 2025","failed","Fri May 09 12:05:27 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","testQuantities"
"Check titles of all coffee cards on the menu page","46","checkCorrectCardTitles","Surefire suite","Fri May 09 12:04:53 GMT 2025","passed","Fri May 09 12:04:53 GMT 2025","com.coffeecart.ui.CupTitlePriceIngredientsTest","Surefire test","com.coffeecart.ui.CupTitlePriceIngredientsTest","checkCorrectCardTitles"
"Verify successful payment clear the cart","3223","testSuccessfulPaymentClearPrice","Surefire suite","Fri May 09 12:03:57 GMT 2025","passed","Fri May 09 12:04:00 GMT 2025","com.coffeecart.ui.TestSuccessfulPaymentClearCart","Surefire test","com.coffeecart.ui.TestSuccessfulPaymentClearCart","testSuccessfulPaymentClearPrice"
"","1","testRecipeIngredientsOrder","Surefire suite","Fri May 09 12:05:27 GMT 2025","failed","Fri May 09 12:05:27 GMT 2025","com.coffeecart.ui.TestEmail","Surefire test","com.coffeecart.ui.TestEmail","testRecipeIngredientsOrder"
"Verification of data changes synchronization between the cart page and the pop-up cart","1140","testSynchronizationBetweenCarts","Surefire suite","Fri May 09 12:05:25 GMT 2025","passed","Fri May 09 12:05:26 GMT 2025","com.coffeecart.ui.TestSynchronizationBetweenCarts","Surefire test","com.coffeecart.ui.TestSynchronizationBetweenCarts","testSynchronizationBetweenCarts"
